payment_id,order_id,payment_date,payment_method,amount,created_at,updated_at
2514,1792,2022-08-09 17:39:40,venmo,1749.94,2021-08-04 13:48:11,2022-12-29 04:53:28
2515,1137,2022-11-15 11:15:25,credit_card,9239.3,2021-01-13 01:59:48,2022-08-05 09:55:19
2516,1559,2022-06-15 17:50:00,apple_pay,6424.12,2021-10-18 01:26:01,2022-03-01 20:38:18
2517,2391,2022-07-04 14:11:14,apple_pay,9204.49,2021-05-03 06:29:13,2022-12-24 16:06:19
2518,2830,2022-07-06 18:54:18,venmo,7868.33,2021-08-31 11:26:33,2022-04-12 09:33:40
2519,2353,2022-03-31 06:26:28,venmo,68.25,2021-09-24 19:39:08,2022-09-07 06:12:33
2520,461,2022-01-02 16:40:23,credit_card,4293.39,2021-07-10 02:24:53,2022-10-17 01:05:04
2521,1599,2022-03-10 14:14:25,apple_pay,8641.48,2021-05-04 12:49:03,2022-01-17 13:23:20
2522,1099,2022-07-04 06:00:35,venmo,924.62,2021-12-27 16:39:09,2022-01-13 02:31:08
2523,1330,2022-02-20 10:10:08,venmo,2075.38,2021-09-23 22:19:24,2022-02-14 13:32:44
2524,3000,2022-09-03 12:59:47,apple_pay,3150.05,2021-07-31 01:23:15,2022-07-12 21:49:30
2525,2777,2022-02-22 22:01:55,credit_card,37.43,2021-03-27 10:59:16,2022-09-15 19:13:27
2526,619,2022-11-16 15:15:03,credit_card,8027.29,2021-07-16 05:01:47,2022-07-15 09:35:49
2527,2316,2022-05-19 18:53:24,venmo,5283.13,2021-08-14 17:50:16,2022-12-17 00:42:26
2528,2063,2022-09-08 15:34:09,paypal,5134.02,2021-12-29 19:30:40,2022-05-27 02:41:31
2529,2010,2022-02-17 12:13:05,credit_card,1215.69,2021-04-27 16:25:13,2022-09-30 13:18:23
2530,2727,2022-03-28 20:19:15,venmo,4721.97,2021-02-12 17:10:18,2022-08-19 18:16:44
2531,107,2022-03-30 21:28:53,venmo,4449.86,2021-11-20 00:57:52,2022-06-04 21:25:13
2532,2916,2022-11-05 02:47:38,paypal,3729.71,2021-10-12 14:50:53,2022-05-02 20:33:08
2533,153,2022-09-29 06:36:07,credit_card,241.21,2021-04-11 04:04:01,2022-01-29 15:18:03
2534,2592,2022-06-28 17:50:46,venmo,3210.99,2021-09-06 07:50:11,2022-05-31 06:23:33
2535,150,2022-06-15 22:17:48,apple_pay,2721.1,2021-06-22 06:04:55,2022-06-03 07:43:49
2536,2647,2022-06-09 17:32:23,credit_card,5410.5,2021-03-18 02:02:44,2022-11-24 14:23:11
2537,466,2022-03-20 21:50:37,paypal,8024.89,2021-12-03 16:33:51,2022-03-25 07:04:12
2538,2921,2022-10-31 18:19:44,venmo,7545.38,2021-06-06 00:56:07,2022-05-31 10:37:48
2539,1642,2022-06-03 00:48:57,debit_card,6757.04,2021-02-24 17:25:13,2022-11-23 04:47:15
2540,1486,2022-02-21 20:21:49,apple_pay,3685.27,2021-09-27 10:43:45,2022-03-23 16:10:31
2541,2260,2022-11-20 20:54:41,paypal,6326.27,2021-05-13 18:15:57,2022-01-02 08:22:33
2542,1396,2022-04-28 06:56:53,apple_pay,8003.54,2021-07-14 15:36:28,2022-11-13 18:40:52
2543,2091,2022-10-17 07:45:41,debit_card,3214.37,2021-04-27 21:40:19,2022-03-09 20:30:22
2544,73,2022-12-28 04:00:19,credit_card,7823.94,2021-01-02 12:15:25,2022-03-10 14:24:24
2545,813,2022-04-17 16:35:27,credit_card,9633.44,2021-03-18 16:48:34,2022-09-14 18:47:28
2546,1091,2022-06-04 13:09:24,credit_card,2626.04,2021-10-07 00:30:55,2022-10-22 12:33:38
2547,1888,2022-07-16 06:39:20,paypal,1314.19,2021-02-17 11:48:45,2022-01-01 09:54:31
2548,393,2022-07-18 01:46:26,credit_card,5876.28,2021-04-29 23:47:16,2022-06-10 02:22:31
2549,464,2022-10-17 02:19:11,venmo,8766.62,2021-01-13 15:40:31,2022-06-14 00:54:25
2550,2401,2022-12-30 13:40:22,credit_card,3495.35,2021-07-30 08:39:29,2022-02-11 18:45:47
2551,419,2022-10-10 08:31:43,paypal,5270.8,2021-12-13 17:34:38,2022-05-10 08:53:00
2552,2966,2022-08-05 11:35:39,venmo,1415.17,2021-09-14 17:52:02,2022-12-14 18:17:15
2553,1732,2022-06-07 23:58:18,venmo,6703.66,2021-03-08 14:19:35,2022-03-03 05:50:41
2554,2623,2022-04-03 01:32:07,paypal,5582.36,2021-08-12 03:13:44,2022-04-27 12:23:06
2555,1183,2022-06-04 15:00:17,paypal,5743.25,2021-09-22 15:21:17,2022-04-16 19:26:31
2556,1093,2022-11-05 14:55:28,debit_card,7194.51,2021-03-21 11:05:15,2022-03-07 23:34:06
2557,2099,2022-01-08 00:16:34,debit_card,6897.07,2021-12-17 12:07:04,2022-05-04 12:46:14
2558,2842,2022-01-03 20:42:25,venmo,2801.11,2021-05-24 01:37:39,2022-03-06 22:25:44
2559,2084,2022-01-01 22:37:20,paypal,3475.39,2021-01-28 20:04:55,2022-11-21 10:46:46
2560,1672,2022-04-14 14:17:27,credit_card,1243.11,2021-09-25 23:37:49,2022-05-07 21:45:00
2561,2745,2022-08-05 08:03:04,credit_card,4560.56,2021-01-08 23:17:21,2022-10-16 05:06:35
2562,1256,2022-02-20 23:25:38,credit_card,7260.87,2021-02-08 00:29:43,2022-08-26 12:55:13
2563,2823,2022-09-25 09:22:35,paypal,1262.9,2021-11-23 00:41:45,2022-01-20 23:22:55
2564,2770,2022-02-21 06:22:39,credit_card,3531.63,2021-08-11 03:40:04,2022-09-24 11:03:03
2565,2802,2022-04-10 21:56:00,venmo,9460.7,2021-11-26 22:17:44,2022-08-22 04:57:35
2566,2550,2022-02-06 20:14:39,credit_card,9941.01,2021-03-28 07:09:02,2022-09-23 10:48:51
2567,1878,2022-10-06 07:07:19,paypal,5725.21,2021-06-24 10:19:25,2022-11-04 10:28:00
2568,288,2022-01-16 02:17:54,paypal,2162.28,2021-07-27 19:26:28,2022-07-27 04:43:30
2569,936,2022-03-01 16:09:36,paypal,4775.79,2021-06-10 13:51:47,2022-03-27 21:14:09
2570,2419,2022-06-05 05:48:57,paypal,3057.85,2021-01-11 01:45:47,2022-08-23 09:13:15
2571,2871,2022-12-18 15:59:11,venmo,2281.59,2021-11-07 20:39:02,2022-03-19 16:34:20
2572,2383,2022-01-07 04:31:47,venmo,7073.26,2021-03-01 20:56:39,2022-02-10 07:01:05
2573,995,2022-04-01 04:00:08,paypal,3496.4,2021-08-10 07:04:59,2022-03-24 02:11:57
2574,467,2022-11-03 23:59:45,venmo,6322.06,2021-07-27 17:43:01,2022-06-24 07:17:04
2575,2028,2022-01-05 15:43:36,paypal,9493.14,2021-06-06 01:56:06,2022-04-19 07:16:22
2576,1019,2022-05-23 19:09:58,apple_pay,8702.16,2021-11-21 01:20:05,2022-08-10 00:29:55
2577,130,2022-07-22 22:36:25,debit_card,2308.02,2021-02-02 23:39:35,2022-09-04 16:08:48
2578,2476,2022-12-15 22:40:43,debit_card,9797.71,2021-09-15 03:28:17,2022-09-24 13:59:56
2579,1528,2022-04-14 23:34:45,debit_card,7793.37,2021-08-23 18:41:58,2022-05-25 18:30:32
2580,487,2022-02-27 04:15:38,apple_pay,4067.88,2021-07-26 10:52:10,2022-03-27 11:23:43
2581,538,2022-09-24 18:15:48,venmo,8707.26,2021-08-27 10:27:35,2022-06-28 17:01:19
2582,178,2022-10-17 14:23:55,apple_pay,5431.09,2021-05-22 19:44:41,2022-05-09 19:38:07
2583,969,2022-07-07 16:56:11,apple_pay,3957.2,2021-08-26 17:55:03,2022-07-01 16:32:15
2584,1092,2022-07-04 16:31:03,apple_pay,809.25,2021-01-23 01:08:41,2022-12-12 21:10:32
2585,2651,2022-12-29 07:30:58,venmo,3517.31,2021-08-11 22:25:20,2022-12-11 23:40:51
2586,767,2022-04-11 05:43:46,credit_card,4470.21,2021-09-25 06:23:10,2022-10-02 16:42:39
2587,2061,2022-11-22 17:24:39,apple_pay,1324.02,2021-12-21 00:52:46,2022-11-27 05:55:54
2588,2484,2022-05-24 17:40:08,debit_card,6458.7,2021-01-24 22:06:49,2022-12-19 00:09:28
2589,2097,2022-08-24 05:49:38,apple_pay,7282.31,2021-02-10 18:37:20,2022-01-18 03:54:34
2590,2657,2022-08-23 03:23:44,credit_card,7768.49,2021-03-20 16:11:19,2022-11-10 23:24:01
2591,1364,2022-04-18 22:43:29,debit_card,5523.77,2021-09-03 07:38:29,2022-08-05 18:17:18
2592,1150,2022-01-24 16:36:47,apple_pay,1985.71,2021-01-06 00:29:36,2022-08-16 10:18:05
2593,339,2022-08-01 01:38:23,venmo,1459.03,2021-04-29 12:47:21,2022-11-06 20:08:27
2594,108,2022-05-30 12:29:21,paypal,3155.84,2021-10-19 18:34:54,2022-08-25 19:52:36
2595,501,2022-11-09 03:31:45,apple_pay,8279.71,2021-07-12 18:30:02,2022-06-13 15:16:40
2596,1080,2022-04-30 22:20:42,credit_card,847.63,2021-05-05 22:27:41,2022-05-24 18:57:07
2597,2167,2022-01-12 03:24:28,credit_card,5455.05,2021-05-18 21:12:46,2022-05-26 04:13:32
2598,2819,2022-03-26 11:25:49,apple_pay,677.07,2021-11-08 13:20:01,2022-07-10 03:27:54
2599,1675,2022-02-07 15:08:00,debit_card,7044.64,2021-05-30 10:47:39,2022-08-13 23:05:42
2600,2141,2022-05-16 01:36:01,debit_card,507.74,2021-04-27 03:28:46,2022-02-11 07:40:44
2601,654,2022-04-03 23:40:45,debit_card,5590.54,2021-08-04 22:03:08,2022-10-14 04:42:21
2602,1585,2022-10-10 23:56:32,credit_card,4744.8,2021-02-04 17:33:27,2022-06-07 10:43:57
2603,1751,2022-06-12 20:09:46,credit_card,5705.5,2021-02-06 20:40:10,2022-07-31 02:47:57
2604,2006,2022-02-21 21:16:26,paypal,3074.38,2021-01-10 00:58:30,2022-04-15 10:54:12
2605,2368,2022-04-03 23:29:54,paypal,4787.69,2021-07-06 15:13:50,2022-09-15 16:06:48
2606,2270,2022-10-11 04:43:56,debit_card,2861.33,2021-01-27 14:54:16,2022-05-22 20:56:34
2607,375,2022-04-03 01:09:41,debit_card,1308.78,2021-08-30 11:34:11,2022-12-01 18:22:16
2608,1564,2022-07-03 04:27:25,paypal,8277.9,2021-02-06 15:59:14,2022-12-14 01:39:49
2609,1793,2022-12-02 06:38:37,venmo,2707.67,2021-02-23 13:02:08,2022-05-23 23:24:16
2610,1229,2022-05-31 10:44:26,paypal,2907.06,2021-02-03 17:43:16,2022-10-04 09:02:10
2611,10,2022-08-07 11:24:40,apple_pay,3721.88,2021-11-10 22:53:02,2022-03-20 16:54:02
2612,1973,2022-08-01 09:48:09,venmo,6353.88,2021-11-29 09:18:38,2022-03-11 13:43:49
2613,1546,2022-01-30 14:24:16,debit_card,4166.09,2021-07-18 03:55:21,2022-12-22 10:32:36
2614,1835,2022-10-15 08:58:59,credit_card,1188.05,2021-12-13 22:07:28,2022-03-13 07:31:53
2615,242,2022-03-20 08:50:14,apple_pay,4694.81,2021-10-03 21:07:56,2022-04-12 20:05:00
2616,2478,2022-01-14 00:08:05,venmo,2836.19,2021-12-14 18:51:26,2022-07-24 19:19:42
2617,1369,2022-01-16 00:27:10,paypal,4973.73,2021-04-28 19:04:42,2022-10-07 23:16:07
2618,424,2022-01-03 01:03:23,credit_card,3053.3,2021-02-08 17:11:05,2022-07-30 17:15:41
2619,2852,2022-11-12 14:41:10,debit_card,3590.94,2021-09-13 18:55:28,2022-12-14 20:00:05
2620,33,2022-07-10 08:48:00,debit_card,8151.88,2021-06-15 15:16:51,2022-06-28 21:03:05
2621,1516,2022-08-25 03:58:26,credit_card,5496.92,2021-08-17 03:40:49,2022-11-19 15:11:28
2622,2257,2022-11-16 14:31:13,venmo,7108.74,2021-06-06 18:39:42,2022-12-02 15:59:47
2623,37,2022-04-20 12:28:11,venmo,3901.53,2021-08-29 23:00:50,2022-11-03 11:17:53
2624,1595,2022-07-18 11:01:53,venmo,1546.23,2021-04-11 23:14:12,2022-10-03 13:10:46
2625,2784,2022-09-12 14:55:42,debit_card,4527.92,2021-09-17 09:21:14,2022-02-11 07:49:04
2626,1138,2022-01-03 07:56:04,apple_pay,6644.4,2021-02-25 20:03:09,2022-01-17 08:58:46
2627,2221,2022-01-29 20:08:26,debit_card,9562.97,2021-11-02 07:28:21,2022-03-11 09:23:37
2628,1029,2022-08-24 08:52:40,credit_card,6059.05,2021-04-29 19:12:55,2022-12-06 19:45:59
2629,1704,2022-06-08 13:19:16,apple_pay,423.43,2021-04-05 01:32:45,2022-07-03 21:37:28
2630,884,2022-03-20 14:32:19,venmo,6661.6,2021-08-22 01:05:54,2022-10-26 05:28:49
2631,1679,2022-01-21 12:06:17,debit_card,1249.13,2021-08-19 18:14:12,2022-01-18 23:24:23
2632,1345,2022-10-26 09:13:11,paypal,271.88,2021-09-21 10:45:03,2022-08-02 07:22:35
2633,1734,2022-08-18 01:03:29,paypal,8035.88,2021-02-03 20:24:50,2022-01-27 19:09:42
2634,124,2022-04-17 11:23:15,apple_pay,5550.17,2021-06-05 22:18:38,2022-04-26 17:07:41
2635,885,2022-02-13 18:31:30,debit_card,8334.82,2021-01-28 01:27:40,2022-04-05 10:47:41
2636,686,2022-06-12 12:17:12,debit_card,8059.65,2021-07-20 05:50:32,2022-04-20 23:13:54
2637,1293,2022-11-03 00:49:45,venmo,5195.36,2021-10-14 06:48:02,2022-07-17 14:13:50
2638,2140,2022-02-01 18:08:57,credit_card,2923.3,2021-12-29 05:08:09,2022-11-02 17:54:21
2639,679,2022-09-18 10:36:15,venmo,7670.76,2021-07-15 13:42:51,2022-02-25 11:47:52
2640,603,2022-06-06 06:14:16,debit_card,4964.2,2021-09-30 15:17:34,2022-04-30 01:38:02
2641,1627,2022-01-29 08:45:02,apple_pay,2474.39,2021-01-11 13:16:42,2022-07-28 11:51:51
2642,619,2022-11-11 15:36:54,debit_card,129.46,2021-09-12 08:39:47,2022-06-29 00:04:04
2643,1490,2022-01-25 03:48:06,debit_card,3831.83,2021-03-22 19:47:48,2022-09-02 04:51:54
2644,1239,2022-08-06 02:27:30,venmo,7211.47,2021-06-02 21:38:07,2022-07-25 01:52:22
2645,1421,2022-01-18 09:50:59,credit_card,2820.25,2021-01-18 03:03:46,2022-08-21 14:24:41
2646,1006,2022-11-08 10:21:29,venmo,4516.12,2021-01-09 13:03:53,2022-05-01 17:19:16
2647,1896,2022-12-04 11:37:27,debit_card,8484.12,2021-11-09 23:21:25,2022-07-05 12:39:12
2648,2497,2022-01-24 11:22:04,paypal,2706.28,2021-10-28 00:41:44,2022-04-26 00:04:29
2649,2166,2022-08-12 02:03:25,debit_card,2158.75,2021-03-03 02:54:32,2022-04-08 17:27:47
2650,1522,2022-12-30 16:36:54,debit_card,7528.11,2021-11-11 22:32:23,2022-02-18 05:34:11
2651,1671,2022-06-05 03:03:45,venmo,6046.37,2021-01-13 09:47:35,2022-09-15 10:47:03
2652,1611,2022-09-23 08:20:58,apple_pay,3939.72,2021-06-24 17:40:20,2022-01-04 08:47:45
2653,2677,2022-03-04 20:41:45,debit_card,8584.44,2021-08-30 00:18:15,2022-02-04 08:58:28
2654,2080,2022-11-18 21:42:04,venmo,5108.05,2021-08-24 20:31:35,2022-11-08 12:58:57
2655,801,2022-08-16 12:34:00,credit_card,9273.25,2021-12-28 11:20:23,2022-07-03 12:45:22
2656,2850,2022-04-01 03:20:55,credit_card,3990.24,2021-01-03 05:04:43,2022-09-16 10:26:05
2657,2885,2022-11-28 04:39:36,debit_card,7533.91,2021-06-23 22:20:46,2022-09-26 20:13:53
2658,1993,2022-02-11 21:31:51,venmo,8130.57,2021-02-09 19:14:35,2022-12-20 12:16:07
2659,932,2022-09-21 03:54:33,credit_card,4320.68,2021-05-14 15:13:03,2022-04-28 22:05:50
2660,2965,2022-04-25 18:03:12,paypal,9167.06,2021-01-05 02:30:20,2022-01-06 08:20:30
2661,1709,2022-02-28 20:02:15,debit_card,6399.16,2021-08-02 02:43:34,2022-05-10 18:50:39
2662,1930,2022-12-14 00:21:33,apple_pay,2393.38,2021-10-25 08:10:49,2022-08-09 05:42:48
2663,2958,2022-09-27 18:12:25,apple_pay,5817.28,2021-01-27 05:46:32,2022-06-30 19:07:54
2664,2975,2022-05-16 21:25:14,apple_pay,8390.72,2021-01-29 16:02:39,2022-07-15 07:42:53
2665,547,2022-01-28 14:12:21,credit_card,2448.36,2021-01-27 00:32:57,2022-08-15 14:53:58
2666,2091,2022-12-08 16:21:54,apple_pay,3650.29,2021-03-05 07:52:47,2022-07-25 11:26:46
2667,1531,2022-12-17 10:06:25,paypal,3033.24,2021-03-10 01:01:31,2022-04-05 12:08:36
2668,1614,2022-04-28 19:04:05,paypal,9639.97,2021-04-17 22:30:42,2022-01-31 18:16:00
2669,868,2022-01-08 06:14:34,paypal,9904.68,2021-07-27 14:17:35,2022-05-21 05:02:31
2670,592,2022-05-28 16:11:03,paypal,5273.24,2021-10-04 08:55:10,2022-01-14 03:57:29
2671,1019,2022-09-24 19:20:45,credit_card,6497.78,2021-01-24 17:41:02,2022-03-08 15:56:30
2672,2952,2022-12-26 13:44:31,debit_card,2074.0,2021-09-16 22:06:23,2022-07-01 05:05:57
2673,2070,2022-03-23 14:32:02,credit_card,7339.73,2021-11-28 11:30:38,2022-09-29 13:46:08
2674,583,2022-08-13 14:56:59,paypal,7260.35,2021-08-11 17:19:55,2022-08-28 15:24:16
2675,2910,2022-12-08 00:24:25,debit_card,6019.16,2021-03-19 01:58:06,2022-06-15 22:17:30
2676,339,2022-04-04 15:18:17,debit_card,9471.14,2021-03-25 14:45:31,2022-12-03 00:30:26
2677,1001,2022-06-18 20:15:11,credit_card,1185.2,2021-02-19 16:55:49,2022-05-09 09:34:37
2678,916,2022-05-24 09:55:51,paypal,7684.25,2021-12-22 23:40:32,2022-07-28 14:54:43
2679,870,2022-03-28 02:03:18,apple_pay,4627.02,2021-11-21 13:40:06,2022-05-06 20:04:26
2680,71,2022-10-17 11:22:43,apple_pay,4963.45,2021-06-21 08:50:48,2022-01-20 05:07:52
2681,572,2022-07-12 06:46:11,paypal,1747.69,2021-07-21 18:06:03,2022-05-04 04:32:50
2682,2522,2022-02-09 05:47:10,credit_card,8303.22,2021-05-25 16:33:20,2022-09-06 11:59:52
2683,2674,2022-04-15 12:29:11,credit_card,1859.79,2021-07-30 16:18:16,2022-07-04 10:42:49
2684,2408,2022-09-27 15:17:47,apple_pay,4149.18,2021-10-21 14:53:14,2022-10-02 08:28:47
2685,2291,2022-04-08 01:19:27,apple_pay,6225.24,2021-09-15 19:02:41,2022-05-27 14:23:44
2686,749,2022-08-13 06:45:03,apple_pay,4761.1,2021-10-09 03:58:36,2022-05-30 15:57:57
2687,721,2022-03-03 22:43:03,apple_pay,8749.31,2021-07-21 07:30:13,2022-05-17 03:25:53
2688,2092,2022-09-03 13:33:10,credit_card,4526.83,2021-04-27 05:50:54,2022-10-03 22:57:30
2689,2726,2022-11-14 18:04:17,paypal,182.5,2021-09-09 08:45:24,2022-03-06 07:24:23
2690,1464,2022-02-13 03:22:24,debit_card,6235.26,2021-09-01 06:06:43,2022-02-22 16:31:46
2691,2738,2022-07-08 02:59:18,apple_pay,1019.41,2021-05-30 18:52:01,2022-06-10 19:00:02
2692,2420,2022-05-31 22:34:10,credit_card,4685.68,2021-07-27 09:38:34,2022-01-03 12:08:13
2693,2275,2022-12-29 21:39:43,apple_pay,1377.48,2021-09-01 20:34:20,2022-02-15 08:12:00
2694,2385,2022-07-30 18:57:22,apple_pay,1784.86,2021-03-17 15:31:43,2022-02-06 18:23:08
2695,1092,2022-08-18 08:00:28,paypal,4391.21,2021-06-19 00:37:46,2022-02-12 03:21:09
2696,1130,2022-06-08 16:38:17,credit_card,2093.78,2021-03-30 17:16:38,2022-04-17 14:35:48
2697,352,2022-05-01 02:11:00,apple_pay,1758.1,2021-05-24 10:05:50,2022-05-23 21:43:20
2698,791,2022-12-03 05:58:06,credit_card,9580.12,2021-04-27 13:57:07,2022-05-11 11:22:12
2699,2843,2022-05-16 08:22:02,venmo,3113.83,2021-04-17 16:33:52,2022-10-17 15:38:00
2700,2428,2022-03-24 09:07:41,credit_card,9059.36,2021-11-18 05:56:32,2022-06-18 18:21:38
2701,85,2022-05-15 00:50:10,credit_card,7339.6,2021-04-02 00:50:51,2022-06-11 16:01:29
2702,1580,2022-04-01 08:12:42,venmo,7203.59,2021-02-03 10:58:42,2022-12-10 10:18:23
2703,1371,2022-03-30 15:30:41,debit_card,8928.09,2021-04-08 05:45:13,2022-12-18 21:21:53
2704,2103,2022-04-17 16:22:52,debit_card,8148.7,2021-10-08 11:06:41,2022-10-28 17:24:28
2705,733,2022-05-10 05:22:21,venmo,3056.13,2021-10-28 03:09:04,2022-10-01 14:16:27
2706,2015,2022-01-31 10:17:23,credit_card,5478.91,2021-02-01 10:29:54,2022-04-05 06:11:15
2707,231,2022-05-23 12:32:27,paypal,4237.45,2021-06-30 08:50:25,2022-09-19 06:42:23
2708,2308,2022-01-24 19:52:00,apple_pay,4533.2,2021-05-13 05:13:44,2022-10-24 18:42:01
2709,2643,2022-03-01 00:19:36,paypal,8031.37,2021-10-18 16:08:01,2022-04-21 09:24:27
2710,2161,2022-01-15 19:05:18,debit_card,9727.52,2021-12-26 09:34:42,2022-07-27 14:54:34
2711,1330,2022-10-20 23:19:37,venmo,1828.02,2021-12-09 19:04:08,2022-01-12 10:25:00
2712,2142,2022-07-28 23:35:44,venmo,5328.79,2021-06-09 09:01:46,2022-11-08 01:17:41
2713,2556,2022-03-05 04:43:29,apple_pay,1174.18,2021-01-07 20:51:10,2022-03-29 13:50:10
2714,2385,2022-02-04 07:10:31,venmo,9244.27,2021-06-17 13:49:36,2022-05-31 04:46:57
2715,133,2022-10-19 15:17:55,apple_pay,4205.79,2021-03-25 20:10:37,2022-06-14 11:55:02
2716,1356,2022-05-23 07:48:57,paypal,8881.67,2021-03-21 10:35:18,2022-06-19 23:24:52
2717,2286,2022-09-23 06:30:54,apple_pay,346.08,2021-03-04 03:18:30,2022-12-22 08:48:27
2718,856,2022-07-26 03:04:43,paypal,4944.09,2021-06-16 16:25:06,2022-10-24 05:40:23
2719,2886,2022-11-09 02:02:57,credit_card,6077.94,2021-09-27 08:59:36,2022-11-28 12:23:51
2720,1093,2022-06-09 00:33:35,credit_card,8939.18,2021-01-29 17:03:27,2022-08-19 10:11:08
2721,100,2022-06-05 19:19:55,credit_card,5271.55,2021-06-10 04:31:45,2022-05-31 07:37:59
2722,2949,2022-10-08 06:39:43,apple_pay,3702.61,2021-10-23 18:43:47,2022-05-02 04:49:45
2723,1831,2022-09-13 04:20:37,venmo,406.12,2021-05-04 06:07:07,2022-10-20 18:26:19
2724,168,2022-09-25 02:35:59,apple_pay,9526.14,2021-08-13 05:26:06,2022-02-20 22:10:56
2725,2593,2022-07-28 19:37:33,venmo,8227.27,2021-09-02 13:01:25,2022-07-13 14:07:52
2726,359,2022-03-21 17:20:45,credit_card,3936.5,2021-08-18 01:45:45,2022-05-05 19:44:21
2727,1863,2022-02-20 16:29:27,debit_card,3113.46,2021-11-09 18:55:52,2022-08-28 08:38:46
2728,2967,2022-07-30 14:05:10,debit_card,4801.05,2021-07-23 17:14:31,2022-12-13 02:20:19
2729,313,2022-11-27 21:42:53,apple_pay,3332.27,2021-01-09 22:58:48,2022-11-05 13:40:51
2730,452,2022-03-05 13:01:54,debit_card,2932.79,2021-06-05 11:00:49,2022-08-15 20:47:19
2731,2179,2022-09-19 00:23:48,venmo,5211.67,2021-08-14 04:53:47,2022-03-03 05:13:40
2732,489,2022-03-15 08:31:41,credit_card,3250.39,2021-10-11 21:01:04,2022-02-03 19:53:06
2733,1997,2022-11-24 10:32:40,venmo,3706.53,2021-09-29 17:04:23,2022-04-17 14:21:16
2734,2715,2022-05-31 15:37:28,paypal,6352.2,2021-10-14 05:29:27,2022-09-12 06:09:56
2735,707,2022-01-21 20:40:02,debit_card,8312.59,2021-01-13 07:10:26,2022-10-21 00:37:30
2736,1598,2022-04-16 07:38:30,paypal,7943.75,2021-08-17 10:13:03,2022-04-11 17:48:34
2737,1647,2022-10-18 01:44:16,apple_pay,978.44,2021-10-11 15:20:28,2022-06-09 23:22:26
2738,2406,2022-03-06 04:26:05,credit_card,3183.43,2021-02-24 22:39:48,2022-11-30 16:29:39
2739,1211,2022-05-24 16:58:54,venmo,1617.91,2021-09-01 18:03:49,2022-05-11 18:30:11
2740,342,2022-03-15 08:43:07,apple_pay,9507.08,2021-02-07 01:09:31,2022-06-05 22:02:48
2741,1782,2022-05-14 02:10:53,credit_card,2508.97,2021-06-25 16:48:42,2022-01-26 14:07:45
2742,1323,2022-09-20 05:44:52,debit_card,2604.76,2021-07-05 04:26:06,2022-08-25 23:06:47
2743,190,2022-10-08 12:59:20,venmo,9483.97,2021-08-14 01:10:39,2022-11-09 11:50:57
2744,50,2022-01-04 06:17:44,apple_pay,7127.01,2021-07-17 07:31:20,2022-12-30 17:13:56
2745,2233,2022-01-13 03:42:41,apple_pay,1443.21,2021-05-04 18:09:15,2022-01-12 10:43:44
2746,2620,2022-08-03 15:28:41,credit_card,2655.11,2021-12-18 18:31:50,2022-04-07 04:42:46
2747,1561,2022-05-26 00:40:04,paypal,3497.11,2021-07-13 15:26:28,2022-10-11 02:23:28
2748,2046,2022-08-03 19:31:05,paypal,8172.96,2021-06-18 23:10:27,2022-04-20 00:06:04
2749,1045,2022-07-29 01:28:50,paypal,3788.2,2021-04-12 03:08:37,2022-03-24 17:00:54
2750,1012,2022-01-02 05:52:11,debit_card,2568.16,2021-10-01 20:03:48,2022-01-06 19:42:44
2751,2408,2022-10-04 21:05:10,venmo,8485.26,2021-10-23 11:01:47,2022-09-10 08:22:20
2752,1780,2022-09-05 13:04:06,apple_pay,9829.98,2021-02-13 07:48:36,2022-12-20 07:43:04
2753,30,2022-03-13 20:12:40,apple_pay,392.12,2021-06-09 04:30:08,2022-03-17 18:06:26
2754,2282,2022-05-25 15:39:18,credit_card,9351.36,2021-01-09 12:18:48,2022-09-14 03:35:27
2755,2570,2022-10-20 23:34:45,debit_card,2407.38,2021-07-02 06:45:27,2022-02-12 12:54:25
2756,2881,2022-09-28 10:29:41,venmo,3051.7,2021-07-06 02:51:28,2022-03-25 10:41:52
2757,1625,2022-09-24 15:24:10,apple_pay,368.16,2021-05-17 19:31:29,2022-11-05 11:05:35
2758,1367,2022-06-24 03:24:16,debit_card,7969.13,2021-05-03 23:59:33,2022-06-15 05:37:49
2759,101,2022-08-22 10:51:52,credit_card,9490.22,2021-11-14 16:50:08,2022-10-27 00:57:34
2760,1158,2022-02-04 21:46:47,apple_pay,1918.71,2021-03-10 21:52:29,2022-07-23 12:05:51
2761,1265,2022-07-23 09:13:07,apple_pay,3246.79,2021-08-13 12:14:40,2022-05-04 02:36:02
2762,1984,2022-10-28 23:56:42,credit_card,8308.35,2021-01-14 01:48:20,2022-04-11 16:02:52
2763,885,2022-07-09 01:34:28,credit_card,8608.54,2021-08-04 01:09:34,2022-01-11 00:09:23
2764,1579,2022-12-10 04:06:08,debit_card,1405.25,2021-08-22 20:17:28,2022-06-23 17:49:54
2765,843,2022-10-29 10:07:26,apple_pay,753.76,2021-07-22 10:32:03,2022-08-18 21:37:39
2766,1408,2022-06-21 16:44:36,apple_pay,3358.81,2021-10-19 19:23:08,2022-02-16 05:34:21
2767,582,2022-11-02 16:30:19,credit_card,8080.19,2021-09-05 19:57:47,2022-07-14 22:03:20
2768,299,2022-06-28 17:40:32,venmo,6388.12,2021-06-16 08:54:29,2022-05-05 02:40:37
2769,2019,2022-04-05 00:18:40,venmo,7072.53,2021-04-20 22:41:04,2022-10-16 20:02:14
