wishlist_id,user_id,product_id,created_at,updated_at
1846,604,29,2021-01-11 11:23:02,2022-06-14 04:59:54
1847,874,440,2021-12-09 14:25:20,2022-08-27 18:21:50
1848,223,192,2021-05-20 06:49:18,2022-04-29 13:05:04
1849,45,31,2021-08-19 07:21:05,2022-06-20 10:47:52
1850,962,44,2021-11-06 11:17:50,2022-08-18 16:02:13
1851,570,250,2021-05-31 04:28:12,2022-06-09 20:35:17
1852,210,388,2021-09-23 10:42:57,2022-08-17 14:44:01
1853,807,69,2021-04-19 11:45:51,2022-05-10 17:37:52
1854,563,179,2021-10-09 01:18:18,2022-01-30 00:02:33
1855,247,57,2021-10-23 13:24:06,2022-05-24 23:47:04
1856,826,315,2021-02-05 05:15:44,2022-09-21 18:40:35
1857,129,92,2021-09-08 17:49:52,2022-04-26 14:17:55
1858,577,65,2021-05-20 05:38:19,2022-01-21 09:35:45
1859,807,253,2021-03-09 04:39:35,2022-03-31 07:06:01
1860,271,445,2021-10-24 15:45:03,2022-04-05 04:25:38
1861,645,23,2021-02-03 18:39:30,2022-07-29 15:19:47
1862,803,218,2021-04-11 00:08:33,2022-04-12 03:41:07
1863,159,145,2021-05-10 05:48:49,2022-07-08 07:56:30
1864,384,414,2021-03-01 01:37:19,2022-04-09 16:28:03
1865,335,487,2021-03-20 13:00:06,2022-08-07 03:28:22
1866,766,415,2021-02-22 18:06:18,2022-05-23 22:18:50
1867,280,260,2021-03-16 11:39:42,2022-03-15 14:11:58
1868,604,58,2021-10-26 00:13:02,2022-07-30 03:46:04
1869,359,28,2021-05-15 19:31:04,2022-04-06 00:17:07
1870,939,436,2021-08-20 19:45:21,2022-04-29 05:54:36
1871,306,56,2021-10-06 02:24:48,2022-11-14 00:21:17
1872,228,235,2021-02-20 12:39:24,2022-12-13 02:49:38
1873,40,41,2021-10-27 19:36:59,2022-07-30 02:01:38
1874,468,383,2021-05-26 21:11:49,2022-07-01 12:42:35
1875,925,79,2021-08-03 06:39:52,2022-03-08 18:08:22
1876,329,53,2021-09-14 20:30:38,2022-04-22 19:23:26
1877,293,46,2021-10-27 14:32:35,2022-11-09 10:48:29
1878,566,19,2021-01-19 09:47:05,2022-01-15 01:36:51
1879,504,54,2021-08-20 20:19:45,2022-09-05 03:13:49
1880,943,102,2021-03-23 02:52:56,2022-06-29 10:30:33
1881,852,202,2021-08-07 02:02:11,2022-10-12 21:37:48
1882,337,69,2021-07-18 06:04:44,2022-11-29 15:14:30
1883,519,366,2021-10-05 21:30:13,2022-04-08 17:21:34
1884,107,132,2021-01-16 03:09:40,2022-11-26 06:45:06
1885,846,350,2021-02-27 22:40:36,2022-02-11 06:41:32
1886,38,104,2021-02-03 14:35:42,2022-10-19 21:31:54
1887,20,102,2021-10-07 18:04:20,2022-06-27 01:11:57
1888,557,317,2021-05-16 08:59:10,2022-06-28 13:23:39
1889,386,373,2021-04-08 20:56:53,2022-01-31 09:44:52
1890,974,142,2021-01-30 12:11:58,2022-01-10 16:36:37
1891,110,110,2021-05-03 15:29:05,2022-08-09 13:38:09
1892,525,108,2021-05-14 22:00:48,2022-05-01 03:02:56
1893,673,404,2021-01-05 23:18:48,2022-02-24 12:06:30
1894,949,267,2021-07-28 22:01:50,2022-06-06 00:41:31
1895,396,468,2021-07-09 13:52:33,2022-09-24 04:39:16
1896,985,405,2021-07-25 20:47:39,2022-12-02 05:28:19
1897,826,434,2021-01-01 22:39:52,2022-01-01 14:55:16
1898,394,255,2021-10-28 06:48:34,2022-08-25 16:02:20
1899,865,322,2021-08-02 21:56:12,2022-12-30 21:13:45
1900,385,252,2021-07-06 10:45:31,2022-10-27 11:38:38
1901,90,419,2021-01-20 20:16:06,2022-08-19 09:08:40
1902,796,427,2021-08-17 20:34:34,2022-05-23 17:06:07
1903,737,99,2021-02-24 01:29:24,2022-01-09 11:42:02
1904,622,133,2021-03-08 18:52:10,2022-06-10 02:06:06
1905,398,292,2021-01-25 20:45:32,2022-12-08 20:41:10
1906,748,202,2021-04-15 17:14:34,2022-10-29 17:52:19
1907,265,130,2021-01-04 01:18:17,2022-07-29 15:47:26
1908,43,369,2021-06-07 22:44:58,2022-11-04 06:41:15
1909,183,138,2021-10-17 03:38:59,2022-05-21 22:46:27
1910,855,40,2021-03-27 12:53:25,2022-11-06 15:24:49
1911,324,358,2021-04-07 09:07:22,2022-01-28 09:44:10
1912,571,76,2021-11-23 14:36:01,2022-04-04 05:43:40
1913,380,382,2021-11-23 06:07:33,2022-10-14 18:06:26
1914,309,489,2021-02-23 00:10:27,2022-01-19 03:29:58
1915,696,490,2021-01-08 01:05:47,2022-07-30 09:12:17
1916,532,69,2021-12-28 17:55:57,2022-08-14 21:52:32
1917,404,354,2021-03-23 20:44:25,2022-03-29 07:47:10
1918,447,145,2021-06-09 20:51:33,2022-06-18 03:55:44
1919,29,73,2021-05-31 06:09:14,2022-12-04 22:51:47
1920,952,362,2021-04-16 12:09:17,2022-06-28 19:33:01
1921,682,474,2021-08-26 09:38:51,2022-04-22 13:46:30
1922,970,248,2021-08-10 21:52:00,2022-01-28 14:41:56
1923,851,345,2021-12-11 00:12:37,2022-07-20 05:50:05
1924,159,267,2021-04-01 11:47:14,2022-08-26 15:01:25
1925,810,210,2021-03-06 02:09:25,2022-12-15 14:33:00
1926,577,126,2021-10-30 02:51:24,2022-07-27 00:24:35
1927,486,140,2021-09-13 11:33:25,2022-09-17 07:09:15
1928,728,438,2021-06-11 16:03:53,2022-09-23 00:26:48
1929,447,55,2021-10-27 19:06:28,2022-04-17 14:52:46
1930,566,254,2021-03-08 23:05:49,2022-12-04 00:26:52
1931,248,294,2021-08-27 08:50:22,2022-01-18 21:15:07
1932,922,94,2021-09-23 15:37:03,2022-04-01 00:59:01
1933,751,388,2021-11-17 04:48:57,2022-12-19 08:41:55
1934,262,428,2021-08-25 10:07:14,2022-07-20 23:33:50
1935,119,338,2021-11-16 12:40:39,2022-09-01 13:39:50
1936,512,148,2021-11-25 14:24:47,2022-04-14 18:14:16
1937,801,253,2021-03-17 14:25:28,2022-02-21 02:27:24
1938,85,139,2021-11-24 22:37:01,2022-06-11 10:52:54
1939,629,153,2021-10-31 01:04:22,2022-02-19 19:48:21
1940,909,266,2021-06-03 01:01:08,2022-09-18 21:14:04
1941,801,440,2021-11-09 02:00:51,2022-08-22 01:14:37
1942,38,305,2021-09-23 21:18:30,2022-06-28 05:44:55
1943,862,1,2021-12-05 09:34:05,2022-07-10 23:01:30
1944,987,115,2021-05-26 12:00:15,2022-06-30 03:59:01
1945,678,73,2021-01-29 10:55:29,2022-04-09 19:40:30
1946,668,104,2021-11-06 18:18:55,2022-08-13 11:24:08
1947,341,205,2021-03-27 17:15:54,2022-06-16 16:21:31
1948,43,58,2021-04-15 20:47:35,2022-09-21 20:23:53
1949,654,217,2021-03-01 14:52:22,2022-03-30 02:02:25
1950,119,286,2021-10-30 05:53:16,2022-11-17 21:04:00
1951,157,88,2021-04-06 07:15:14,2022-03-11 22:37:36
1952,178,296,2021-12-15 12:00:42,2022-07-03 03:22:14
1953,178,163,2021-04-02 08:03:47,2022-10-20 12:13:54
1954,956,180,2021-04-04 08:39:43,2022-04-06 04:31:52
1955,251,122,2021-02-03 11:36:41,2022-05-15 03:32:00
1956,992,303,2021-07-26 08:10:59,2022-01-23 11:56:50
1957,49,40,2021-12-28 04:45:02,2022-08-18 01:47:02
1958,352,442,2021-09-16 17:49:20,2022-08-18 05:27:40
1959,209,97,2021-03-26 10:34:59,2022-07-05 19:12:11
1960,686,303,2021-10-04 22:05:53,2022-09-28 01:42:34
1961,196,341,2021-10-31 01:21:44,2022-09-13 01:47:18
1962,540,186,2021-04-18 01:33:47,2022-01-19 05:58:46
1963,36,335,2021-10-14 04:19:34,2022-10-18 09:09:00
1964,683,394,2021-02-08 05:33:58,2022-08-05 17:34:02
1965,68,62,2021-10-24 08:19:29,2022-03-21 00:00:05
1966,260,278,2021-08-09 05:13:41,2022-09-15 07:58:09
1967,70,499,2021-10-18 02:07:53,2022-11-03 23:29:50
1968,718,117,2021-10-24 22:06:33,2022-10-10 15:48:52
1969,936,435,2021-02-19 16:38:47,2022-10-25 01:57:50
1970,3,203,2021-11-11 00:01:08,2022-02-05 02:37:20
1971,104,325,2021-06-08 22:01:02,2022-11-30 18:00:09
1972,510,80,2021-08-30 00:12:45,2022-08-25 02:39:19
1973,746,432,2021-03-17 01:18:53,2022-06-18 08:54:48
1974,176,159,2021-04-04 21:11:42,2022-06-23 19:07:48
1975,640,127,2021-12-22 20:35:56,2022-08-30 15:14:10
1976,378,288,2021-11-18 11:59:19,2022-10-10 06:54:51
1977,535,240,2021-07-22 04:01:18,2022-01-06 06:13:22
1978,538,275,2021-03-29 05:56:29,2022-01-13 12:16:23
1979,820,310,2021-07-13 20:15:27,2022-07-05 21:13:32
1980,695,432,2021-06-19 07:15:22,2022-07-25 22:47:46
1981,8,442,2021-12-28 12:01:52,2022-06-15 06:25:17
1982,461,49,2021-05-04 04:52:06,2022-03-06 21:17:02
1983,492,438,2021-10-15 21:27:30,2022-02-25 20:51:15
1984,560,24,2021-12-28 17:04:31,2022-09-21 05:33:02
1985,245,107,2021-11-01 01:33:56,2022-01-30 01:14:40
1986,41,271,2021-03-06 18:38:03,2022-08-25 09:37:40
1987,673,461,2021-01-26 22:09:04,2022-03-06 21:23:41
1988,130,284,2021-04-18 20:20:19,2022-12-03 13:43:19
1989,890,57,2021-01-10 03:09:52,2022-01-30 22:23:19
1990,293,186,2021-08-22 10:48:35,2022-12-30 20:27:33
1991,817,475,2021-04-17 18:35:24,2022-09-02 06:05:02
1992,756,123,2021-05-10 21:03:29,2022-05-22 00:15:38
1993,258,446,2021-03-11 17:53:45,2022-10-14 05:04:21
1994,487,32,2021-02-26 10:32:47,2022-03-11 09:33:59
1995,906,8,2021-07-26 05:04:43,2022-04-11 07:54:42
1996,553,125,2021-05-21 19:28:38,2022-09-03 06:48:51
1997,937,32,2021-10-10 06:48:54,2022-03-22 08:33:15
1998,466,46,2021-08-30 22:52:20,2022-07-23 00:45:42
1999,531,204,2021-03-08 17:12:49,2022-04-02 23:30:34
2000,638,158,2021-07-18 12:40:09,2022-07-15 14:51:52
