shipping_id,order_id,shipping_date,shipping_method,tracking_number,status,created_at,updated_at
2455,661,2022-11-07 11:27:41,Free Shipping,6606789392,on hold,2021-10-28 09:37:02,2022-09-07 02:21:29
2456,212,2022-05-28 12:58:48,Same-Day Delivery,7681482968,active,2021-01-08 15:50:07,2022-05-22 05:26:35
2457,2364,2022-06-29 14:41:24,Curbside Pickup,5351320341,cancelled,2021-05-12 08:36:39,2022-05-21 17:49:19
2458,501,2022-06-14 03:58:27,International Shipping,5142117882,completed,2021-07-23 06:18:56,2022-11-04 04:42:40
2459,1012,2022-06-21 04:27:55,Same-Day Delivery,4527292960,on hold,2021-04-11 18:54:39,2022-03-25 04:20:47
2460,1423,2022-06-22 05:39:38,Free Shipping,2405581957,completed,2021-04-27 10:01:04,2022-01-10 12:36:43
2461,2958,2022-11-07 20:23:25,Express Shipping,3242873854,pending,2021-03-30 07:57:11,2022-10-14 01:23:47
2462,111,2022-10-26 15:42:51,Standard Shipping,7293356088,cancelled,2021-10-22 23:53:11,2022-12-19 19:46:31
2463,1210,2022-01-21 06:42:14,Standard Shipping,4764732281,on hold,2021-04-05 13:04:34,2022-06-19 23:44:26
2464,889,2022-02-12 12:32:34,Same-Day Delivery,5972493300,on hold,2021-09-23 22:37:30,2022-03-18 02:54:11
2465,2493,2022-11-08 23:16:35,Curbside Pickup,9051452696,on hold,2021-08-07 04:52:44,2022-10-15 20:23:59
2466,967,2022-03-08 16:54:47,2-Day Shipping,6422219289,on hold,2021-01-25 07:42:18,2022-08-29 08:14:01
2467,63,2022-07-08 11:33:09,Free Shipping,4021928778,active,2021-04-30 16:31:45,2022-05-28 13:37:19
2468,30,2022-11-20 03:41:18,Next Day Delivery,2350127349,pending,2021-12-06 08:21:22,2022-10-06 21:16:22
2469,2915,2022-04-02 08:36:25,Free Shipping,5478282376,active,2021-08-03 14:30:49,2022-12-29 07:07:27
2470,2265,2022-02-11 06:46:35,Curbside Pickup,4405857134,pending,2021-01-11 04:32:44,2022-09-23 16:42:28
2471,2918,2022-04-09 19:41:14,2-Day Shipping,5690204978,cancelled,2021-12-01 08:43:39,2022-10-26 08:21:57
2472,1099,2022-04-06 17:07:34,Express Shipping,9854675345,completed,2021-01-28 00:26:02,2022-03-02 11:07:47
2473,2216,2022-11-16 18:28:02,Curbside Pickup,4230781478,active,2021-02-15 05:38:19,2022-07-07 00:35:20
2474,2764,2022-05-03 13:29:04,Standard Shipping,1157251895,cancelled,2021-01-16 14:15:07,2022-08-20 09:09:01
2475,342,2022-09-15 14:32:25,Express Shipping,9702312191,active,2021-04-19 06:40:06,2022-03-10 18:42:42
2476,2699,2022-01-20 18:19:46,2-Day Shipping,4301541904,cancelled,2021-04-16 14:40:14,2022-04-26 15:10:45
2477,2400,2022-04-22 18:15:54,Express Shipping,8844126005,cancelled,2021-12-05 04:44:45,2022-09-15 23:02:03
2478,351,2022-03-07 02:00:56,Standard Shipping,9496342691,pending,2021-04-27 13:08:59,2022-10-19 14:48:04
2479,1871,2022-01-29 02:46:52,Same-Day Delivery,7067276381,on hold,2021-10-15 16:23:21,2022-01-27 18:36:01
2480,956,2022-07-03 21:16:17,Next Day Delivery,4272683928,cancelled,2021-02-19 17:21:36,2022-01-27 08:51:41
2481,1818,2022-01-13 19:16:26,International Shipping,1520959397,completed,2021-04-30 00:38:08,2022-08-03 06:35:12
2482,1257,2022-08-05 00:52:32,In-Store Pickup,3817982234,pending,2021-09-11 06:04:48,2022-09-19 21:02:30
2483,2248,2022-04-21 04:46:43,Same-Day Delivery,8409225666,pending,2021-07-04 11:26:01,2022-01-27 21:44:42
2484,440,2022-12-20 00:38:43,International Shipping,2511494445,cancelled,2021-11-05 18:00:18,2022-01-31 14:08:04
2485,1533,2022-02-25 16:43:03,2-Day Shipping,1315045787,cancelled,2021-11-15 01:16:54,2022-07-21 06:44:14
2486,2054,2022-02-18 20:47:21,In-Store Pickup,1676503664,pending,2021-09-11 12:03:54,2022-06-26 01:38:00
2487,1851,2022-01-29 20:03:18,Express Shipping,9118465529,active,2021-02-18 13:38:24,2022-10-28 05:34:12
2488,1422,2022-07-15 09:47:53,Priority Shipping,3609673431,cancelled,2021-05-06 17:59:03,2022-08-06 02:24:48
2489,593,2022-06-16 16:15:59,Same-Day Delivery,6000139712,cancelled,2021-11-01 19:52:37,2022-02-01 17:50:19
2490,1676,2022-09-30 05:35:48,Express Shipping,6790798567,on hold,2021-04-05 19:36:37,2022-02-14 14:03:14
2491,836,2022-03-07 12:28:17,Express Shipping,8318195170,on hold,2021-09-02 06:44:41,2022-03-14 10:35:55
2492,421,2022-03-01 11:23:39,Next Day Delivery,6695791457,cancelled,2021-03-13 09:19:15,2022-11-03 12:09:51
2493,1205,2022-10-06 11:41:55,In-Store Pickup,4597582298,completed,2021-06-25 03:46:51,2022-06-30 20:25:46
2494,746,2022-12-15 18:21:46,International Shipping,5361229150,completed,2021-05-30 07:04:49,2022-06-03 05:14:11
2495,2054,2022-06-10 00:13:13,Next Day Delivery,5978863842,on hold,2021-06-14 22:58:57,2022-07-12 01:38:52
2496,225,2022-10-15 07:55:40,Free Shipping,6012557892,cancelled,2021-08-06 06:36:10,2022-10-11 04:29:15
2497,852,2022-11-14 18:29:39,In-Store Pickup,8433236227,completed,2021-10-17 01:25:47,2022-11-20 16:46:58
2498,436,2022-11-29 07:39:29,Same-Day Delivery,8560870521,pending,2021-10-13 06:21:50,2022-07-30 17:04:30
2499,178,2022-06-20 18:36:06,Next Day Delivery,6883865372,completed,2021-03-30 10:29:09,2022-04-13 17:13:51
2500,701,2022-05-25 10:10:43,Curbside Pickup,5451097762,active,2021-02-13 23:56:32,2022-07-07 10:00:48
2501,2570,2022-06-08 20:28:27,Same-Day Delivery,5006383485,completed,2021-07-31 13:00:28,2022-06-05 21:14:28
2502,2751,2022-01-01 18:13:25,Next Day Delivery,8844147412,active,2021-09-09 02:40:51,2022-06-10 06:59:26
2503,501,2022-11-29 14:12:53,Express Shipping,2195803926,on hold,2021-07-02 16:55:15,2022-09-08 21:12:54
2504,465,2022-01-02 23:31:15,2-Day Shipping,1185224800,cancelled,2021-06-19 09:21:52,2022-07-23 00:38:54
2505,625,2022-05-20 07:56:02,2-Day Shipping,7374443464,active,2021-10-14 00:07:08,2022-10-14 18:59:44
2506,1739,2022-01-29 02:33:35,2-Day Shipping,6781040173,cancelled,2021-09-02 16:51:29,2022-08-15 05:07:39
2507,464,2022-09-15 09:55:54,International Shipping,5604129521,cancelled,2021-08-23 02:09:30,2022-09-22 16:40:41
2508,1626,2022-05-19 13:21:40,Same-Day Delivery,2178911008,cancelled,2021-08-31 07:42:11,2022-01-04 21:59:25
2509,2246,2022-12-14 22:51:54,In-Store Pickup,4974700747,active,2021-04-23 13:58:14,2022-09-27 03:55:35
2510,387,2022-03-03 06:53:21,Curbside Pickup,1043490311,completed,2021-08-13 14:13:55,2022-11-08 17:46:01
2511,1826,2022-06-02 11:22:21,Next Day Delivery,7055234717,cancelled,2021-02-08 23:47:07,2022-06-20 22:18:01
2512,2869,2022-05-26 12:05:30,Curbside Pickup,6421359699,cancelled,2021-03-21 15:03:10,2022-03-28 06:43:34
2513,962,2022-02-22 15:30:27,Next Day Delivery,7088990727,active,2021-12-01 15:16:58,2022-04-20 19:26:51
2514,2309,2022-02-11 05:01:19,Standard Shipping,3843937449,cancelled,2021-07-26 23:13:21,2022-09-16 00:31:05
2515,587,2022-03-03 15:20:05,Priority Shipping,6183983839,cancelled,2021-01-25 05:52:49,2022-06-01 08:03:39
2516,613,2022-08-30 18:01:54,Curbside Pickup,8636428225,pending,2021-08-17 13:46:06,2022-02-08 23:55:08
2517,26,2022-03-03 02:52:32,Next Day Delivery,5859716957,completed,2021-11-11 04:40:50,2022-04-30 11:48:50
2518,2526,2022-03-26 14:32:40,2-Day Shipping,7348844623,cancelled,2021-06-04 23:39:43,2022-02-19 08:24:03
2519,1639,2022-01-11 14:22:50,Next Day Delivery,7108124144,pending,2021-10-04 07:19:07,2022-04-27 05:32:03
2520,2196,2022-10-22 01:58:56,Free Shipping,9593911334,on hold,2021-06-06 23:44:15,2022-10-10 11:40:29
2521,1155,2022-05-08 04:51:44,Next Day Delivery,6787344588,on hold,2021-07-13 15:30:55,2022-10-19 18:28:45
2522,2786,2022-04-30 12:55:28,Priority Shipping,5553632849,pending,2021-05-25 13:52:01,2022-10-25 08:03:42
2523,2449,2022-02-15 17:16:31,2-Day Shipping,8812397192,completed,2021-05-19 06:57:12,2022-05-12 14:20:19
2524,1883,2022-02-18 19:09:59,In-Store Pickup,7414086047,cancelled,2021-06-06 07:14:37,2022-03-02 12:31:49
2525,1256,2022-05-22 19:41:23,Same-Day Delivery,8521937874,cancelled,2021-09-09 03:11:20,2022-03-07 09:00:53
2526,82,2022-01-16 00:16:29,Same-Day Delivery,7877447872,cancelled,2021-06-04 07:59:08,2022-09-07 16:41:34
2527,2598,2022-07-13 15:44:52,Priority Shipping,9844660294,cancelled,2021-06-04 01:11:18,2022-10-25 23:49:27
2528,2514,2022-08-23 18:30:07,2-Day Shipping,1820898352,active,2021-02-21 05:31:40,2022-07-01 02:38:02
2529,964,2022-06-10 09:43:21,Next Day Delivery,6693524924,active,2021-07-17 22:40:59,2022-03-21 12:57:57
2530,1099,2022-04-16 08:15:27,Priority Shipping,5696993672,cancelled,2021-01-24 20:35:05,2022-12-26 04:36:39
2531,2656,2022-06-27 16:07:16,International Shipping,2607191664,on hold,2021-10-26 14:07:32,2022-11-20 09:31:32
2532,2983,2022-07-26 21:08:37,Free Shipping,6485414565,pending,2021-07-25 05:28:48,2022-02-16 21:00:58
2533,2668,2022-03-08 02:19:49,Express Shipping,2146955634,pending,2021-07-28 02:50:59,2022-07-14 08:31:27
2534,348,2022-01-24 04:07:17,2-Day Shipping,9803377848,pending,2021-12-16 20:30:28,2022-09-22 23:54:58
2535,1221,2022-07-13 23:47:39,International Shipping,9793969101,completed,2021-06-16 07:28:25,2022-07-02 09:15:51
2536,1512,2022-09-16 04:27:21,Same-Day Delivery,7353849081,on hold,2021-09-07 06:44:05,2022-12-08 07:04:19
2537,1388,2022-12-23 22:36:52,In-Store Pickup,1534621731,cancelled,2021-03-01 23:19:11,2022-02-15 11:31:21
2538,587,2022-12-05 07:20:10,Standard Shipping,3690500989,active,2021-10-04 17:05:57,2022-05-02 03:03:43
2539,2215,2022-06-16 04:51:00,Free Shipping,7156509389,completed,2021-12-04 16:43:22,2022-02-20 12:54:43
2540,2828,2022-03-10 09:14:33,Priority Shipping,9279006675,cancelled,2021-08-10 12:23:56,2022-11-17 06:14:57
2541,710,2022-09-20 19:42:55,Next Day Delivery,9176143541,active,2021-10-18 12:58:48,2022-12-01 05:44:05
2542,2630,2022-11-22 00:34:42,In-Store Pickup,4529110221,active,2021-11-20 20:09:00,2022-08-29 00:45:06
2543,1040,2022-07-10 16:49:23,Next Day Delivery,5567560577,pending,2021-10-03 07:36:13,2022-09-04 15:25:23
2544,1361,2022-02-02 01:17:42,2-Day Shipping,3754796910,on hold,2021-12-17 05:15:29,2022-11-01 03:34:05
2545,1347,2022-01-25 21:11:07,Curbside Pickup,5911758777,cancelled,2021-07-09 11:49:46,2022-08-21 08:17:30
2546,265,2022-11-12 04:48:24,2-Day Shipping,7435873883,on hold,2021-02-21 15:52:31,2022-05-12 18:32:05
2547,907,2022-07-25 02:03:35,Free Shipping,8225553705,completed,2021-04-17 06:21:32,2022-09-30 19:01:44
2548,2484,2022-12-20 11:37:20,Priority Shipping,2091498520,active,2021-06-14 23:31:23,2022-05-12 02:44:15
2549,908,2022-08-17 18:21:19,Express Shipping,8043759745,on hold,2021-06-07 14:55:13,2022-01-30 02:03:05
2550,1485,2022-05-07 18:17:17,In-Store Pickup,5117841994,cancelled,2021-01-03 23:46:08,2022-09-19 17:13:40
2551,2294,2022-11-20 06:09:41,Next Day Delivery,8042374685,on hold,2021-11-09 18:14:04,2022-09-02 19:28:18
2552,1957,2022-06-21 00:35:27,Express Shipping,3022254515,pending,2021-08-10 22:04:22,2022-08-22 21:15:16
2553,2668,2022-05-24 01:08:26,Standard Shipping,1394191642,completed,2021-11-02 09:43:43,2022-10-23 04:05:09
2554,1024,2022-02-17 07:37:15,International Shipping,9893147445,pending,2021-01-17 01:34:45,2022-01-25 12:19:27
2555,2469,2022-03-09 09:38:23,Curbside Pickup,3299637898,cancelled,2021-12-03 23:40:33,2022-03-03 12:20:57
2556,395,2022-05-13 10:22:03,Next Day Delivery,5254691198,active,2021-09-02 18:13:30,2022-02-21 12:50:32
2557,1639,2022-10-30 01:42:28,International Shipping,6125010566,cancelled,2021-06-28 15:30:14,2022-04-11 06:26:44
2558,2430,2022-06-25 21:16:09,Standard Shipping,4122947980,active,2021-07-18 17:06:46,2022-03-02 20:12:43
2559,2200,2022-06-15 20:35:25,Curbside Pickup,5002663941,completed,2021-11-15 13:33:05,2022-01-29 15:16:00
2560,2699,2022-04-10 08:28:38,Express Shipping,7842300627,completed,2021-07-09 11:23:35,2022-10-03 12:25:27
2561,73,2022-08-05 08:15:34,2-Day Shipping,4387013244,on hold,2021-02-07 08:11:29,2022-05-01 06:33:08
2562,1073,2022-06-01 15:56:18,2-Day Shipping,5641569312,cancelled,2021-12-02 18:51:57,2022-09-19 01:21:55
2563,2826,2022-01-29 08:04:18,Priority Shipping,4259667608,active,2021-10-17 00:08:01,2022-03-25 02:48:52
2564,1568,2022-08-10 09:55:59,Standard Shipping,7934378687,active,2021-04-10 00:18:58,2022-01-07 13:58:52
2565,1141,2022-09-06 00:27:04,Standard Shipping,7019303476,cancelled,2021-01-18 08:26:53,2022-08-10 20:52:56
2566,748,2022-08-29 09:26:06,Free Shipping,4773775404,active,2021-06-16 09:20:19,2022-09-12 14:37:06
2567,2408,2022-04-06 10:01:00,Priority Shipping,7176706883,on hold,2021-11-30 23:46:23,2022-02-18 02:43:44
2568,2530,2022-07-03 22:03:37,Same-Day Delivery,4852084034,pending,2021-06-07 11:45:01,2022-01-02 22:06:27
2569,2368,2022-01-07 02:49:23,Curbside Pickup,8708039297,cancelled,2021-10-31 04:32:18,2022-11-16 07:52:02
2570,2492,2022-07-10 15:46:10,In-Store Pickup,7242742672,pending,2021-09-07 22:45:50,2022-12-10 19:00:32
2571,931,2022-06-03 19:33:17,International Shipping,8358788019,active,2021-05-30 01:24:27,2022-11-19 23:45:27
2572,2940,2022-07-31 01:36:28,Free Shipping,5771968533,pending,2021-10-15 09:24:16,2022-01-13 11:25:07
2573,1573,2022-05-19 08:26:04,International Shipping,4308701220,pending,2021-03-30 15:11:04,2022-11-09 19:36:28
2574,1525,2022-06-18 06:25:10,International Shipping,7740297605,active,2021-09-23 06:13:28,2022-11-27 22:01:44
2575,2662,2022-02-17 13:05:49,Priority Shipping,3738507997,cancelled,2021-06-28 10:29:04,2022-10-13 11:58:36
2576,1006,2022-05-30 11:06:25,Priority Shipping,2584097132,pending,2021-02-09 00:02:16,2022-07-05 12:07:34
2577,505,2022-09-06 12:24:06,2-Day Shipping,9947075125,completed,2021-07-09 18:21:45,2022-11-24 08:47:15
2578,2317,2022-10-08 05:22:54,Same-Day Delivery,3589972852,on hold,2021-10-29 16:19:52,2022-08-24 12:46:38
2579,2452,2022-10-07 09:20:51,Express Shipping,5259123473,pending,2021-06-02 01:44:58,2022-11-07 01:48:09
2580,1208,2022-11-26 02:25:07,Next Day Delivery,4602675294,active,2021-09-23 23:09:07,2022-10-22 12:29:10
2581,1248,2022-07-26 04:14:43,Priority Shipping,4764328456,active,2021-06-11 08:51:52,2022-09-24 10:19:54
2582,307,2022-05-27 22:30:11,International Shipping,3941369667,completed,2021-10-11 01:46:56,2022-08-30 11:17:02
2583,133,2022-07-22 11:01:59,Same-Day Delivery,7308194843,cancelled,2021-04-05 17:31:12,2022-11-22 20:20:31
2584,2029,2022-01-07 20:54:22,Free Shipping,5498083028,cancelled,2021-03-26 08:28:35,2022-03-01 16:28:16
2585,2327,2022-02-27 16:10:09,Same-Day Delivery,4614893007,cancelled,2021-01-03 14:13:34,2022-07-31 08:50:06
2586,395,2022-07-17 22:49:47,Curbside Pickup,8833702837,cancelled,2021-06-26 12:12:12,2022-08-13 12:32:47
2587,1679,2022-03-13 16:27:00,Free Shipping,6131404337,cancelled,2021-11-28 14:02:50,2022-07-16 21:26:37
2588,2753,2022-06-17 04:45:10,Next Day Delivery,6828211401,pending,2021-10-11 20:29:15,2022-07-19 22:36:19
2589,1381,2022-12-25 16:38:34,Curbside Pickup,1733161504,completed,2021-09-28 01:43:45,2022-03-11 08:22:52
2590,2409,2022-04-29 19:44:03,International Shipping,1768053855,completed,2021-08-08 20:04:01,2022-04-07 18:15:25
2591,449,2022-05-01 14:32:59,In-Store Pickup,1143559414,cancelled,2021-06-07 02:51:35,2022-08-27 16:28:08
2592,2785,2022-02-23 06:24:21,Same-Day Delivery,5797097369,completed,2021-04-20 17:31:29,2022-01-31 01:25:11
2593,765,2022-11-19 06:47:00,Standard Shipping,3516746094,active,2021-10-03 05:20:24,2022-10-24 13:29:27
2594,2859,2022-05-23 12:11:32,Curbside Pickup,6178703310,completed,2021-02-24 11:52:56,2022-05-29 06:22:31
2595,2183,2022-06-21 11:58:43,Express Shipping,7537090471,active,2021-09-28 02:34:17,2022-03-27 21:28:21
2596,1722,2022-09-10 09:40:19,Priority Shipping,6974480234,active,2021-08-31 04:50:41,2022-03-30 08:00:04
2597,2365,2022-10-24 22:34:42,Curbside Pickup,4598915418,on hold,2021-04-21 09:19:07,2022-03-26 14:57:33
2598,2452,2022-09-17 14:51:07,Curbside Pickup,2304785242,active,2021-01-12 18:38:51,2022-05-22 12:02:27
2599,2693,2022-09-23 08:57:56,2-Day Shipping,7016738594,active,2021-01-08 23:48:00,2022-07-12 00:32:16
2600,2808,2022-03-07 14:39:38,Next Day Delivery,6499931163,active,2021-12-04 16:32:10,2022-01-28 04:37:13
2601,1505,2022-06-20 12:55:22,2-Day Shipping,9791533248,active,2021-12-17 12:31:58,2022-01-31 18:43:33
2602,132,2022-09-16 16:19:49,Express Shipping,2347003910,completed,2021-09-01 13:52:52,2022-05-26 11:00:14
2603,1172,2022-01-13 21:23:36,2-Day Shipping,4298596362,active,2021-01-25 05:54:54,2022-02-01 06:17:50
2604,2303,2022-09-10 19:01:17,International Shipping,1741268499,pending,2021-11-24 23:48:59,2022-01-03 09:26:01
2605,2559,2022-06-01 16:28:56,Curbside Pickup,8257569040,cancelled,2021-09-26 08:03:17,2022-12-22 20:39:13
2606,1512,2022-07-30 13:15:48,Free Shipping,5009955261,cancelled,2021-12-10 08:45:22,2022-05-27 11:24:54
2607,1951,2022-02-14 01:08:34,In-Store Pickup,8751212492,pending,2021-03-30 09:28:30,2022-08-16 08:16:29
2608,1857,2022-01-10 23:26:42,Free Shipping,2707687769,active,2021-07-07 14:51:07,2022-02-24 06:35:46
2609,929,2022-11-17 01:43:03,Curbside Pickup,9476840731,cancelled,2021-11-11 17:24:19,2022-02-14 10:13:10
2610,2092,2022-01-04 13:58:09,Free Shipping,5458078252,on hold,2021-08-08 15:15:28,2022-04-29 19:23:30
2611,2997,2022-08-08 20:31:57,2-Day Shipping,8544588036,on hold,2021-02-22 10:42:43,2022-11-11 19:17:59
2612,2970,2022-04-30 01:15:32,Next Day Delivery,9370905006,completed,2021-02-13 19:45:33,2022-01-18 21:07:07
2613,931,2022-10-22 15:53:00,Same-Day Delivery,3319652297,cancelled,2021-03-24 08:00:19,2022-07-05 17:43:30
2614,1626,2022-02-28 13:56:17,Free Shipping,7898759392,pending,2021-04-30 22:21:24,2022-05-25 12:09:05
2615,1125,2022-05-06 11:32:56,In-Store Pickup,7662329362,completed,2021-07-20 10:50:51,2022-03-02 07:51:27
2616,1949,2022-08-17 06:17:18,International Shipping,8427948397,active,2021-09-23 15:11:59,2022-08-01 08:09:26
2617,2568,2022-01-26 02:53:09,Same-Day Delivery,3387699221,cancelled,2021-06-07 04:09:11,2022-08-08 12:55:48
2618,2606,2022-09-13 14:21:29,International Shipping,3879291026,on hold,2021-12-26 08:58:51,2022-04-29 23:28:17
2619,1276,2022-12-13 19:48:20,2-Day Shipping,6388748550,pending,2021-09-30 22:57:41,2022-02-27 18:14:06
2620,1253,2022-06-11 18:32:34,Priority Shipping,2393629060,pending,2021-04-09 09:54:58,2022-03-02 20:22:25
2621,276,2022-03-13 21:54:55,Same-Day Delivery,9488463546,on hold,2021-09-22 10:54:47,2022-06-20 21:06:43
2622,2037,2022-07-31 03:08:23,Express Shipping,7665820613,pending,2021-03-25 01:50:07,2022-10-12 15:18:02
2623,150,2022-06-19 02:37:11,Next Day Delivery,3792433826,cancelled,2021-07-25 16:08:39,2022-03-31 05:46:52
2624,246,2022-02-05 03:32:39,International Shipping,9541597460,pending,2021-07-21 21:18:33,2022-09-20 21:12:18
2625,2355,2022-12-10 14:21:49,Priority Shipping,5258263334,active,2021-09-10 04:43:55,2022-01-10 09:42:45
2626,521,2022-03-28 21:00:53,Free Shipping,8476257137,on hold,2021-10-13 07:23:37,2022-08-14 19:45:24
2627,2036,2022-06-03 09:26:30,Priority Shipping,1113231856,completed,2021-10-16 10:03:51,2022-02-24 23:11:43
2628,2399,2022-06-17 02:44:34,Priority Shipping,2977969199,pending,2021-01-28 07:14:14,2022-11-28 09:45:53
2629,1549,2022-05-16 04:13:47,Priority Shipping,3686353525,completed,2021-11-03 18:39:40,2022-10-21 07:07:44
2630,2610,2022-02-16 09:47:13,International Shipping,5800765539,active,2021-06-17 13:43:43,2022-12-14 22:55:28
2631,266,2022-05-28 21:05:44,Priority Shipping,1095124340,active,2021-06-14 05:50:58,2022-10-16 03:14:26
2632,2949,2022-12-15 10:12:07,Next Day Delivery,7622214171,active,2021-09-06 03:48:26,2022-08-26 05:01:42
2633,840,2022-05-01 15:29:35,In-Store Pickup,6655820430,completed,2021-03-28 15:53:06,2022-03-20 16:08:56
2634,1423,2022-07-09 01:22:38,2-Day Shipping,8041433832,pending,2021-03-06 08:26:02,2022-05-26 18:22:49
2635,596,2022-08-24 01:06:10,Curbside Pickup,7659766735,pending,2021-08-01 21:57:40,2022-02-12 08:39:03
2636,505,2022-11-03 16:07:01,Curbside Pickup,9744988257,active,2021-09-30 10:02:46,2022-12-02 04:32:31
2637,1090,2022-02-08 05:13:01,2-Day Shipping,5504859723,cancelled,2021-08-11 23:46:29,2022-10-28 11:45:16
2638,606,2022-01-09 12:59:35,Priority Shipping,2613254129,cancelled,2021-10-19 04:28:36,2022-05-31 16:15:46
2639,2305,2022-07-09 04:35:46,Curbside Pickup,5612385834,cancelled,2021-10-29 15:42:28,2022-10-27 06:44:01
2640,1301,2022-04-04 10:21:18,Next Day Delivery,2040457770,completed,2021-06-05 15:05:30,2022-12-08 21:18:17
2641,2776,2022-03-05 23:45:15,Free Shipping,5344893305,cancelled,2021-08-24 04:50:03,2022-06-29 18:43:55
2642,2126,2022-03-16 10:21:45,Express Shipping,5049723940,active,2021-03-12 00:06:17,2022-06-15 11:44:22
2643,492,2022-08-17 08:46:49,Priority Shipping,9334647533,completed,2021-09-06 02:36:28,2022-05-06 01:11:40
2644,1515,2022-12-03 06:06:14,In-Store Pickup,9603198983,completed,2021-07-04 17:48:34,2022-08-06 08:48:42
2645,768,2022-07-26 10:51:02,Curbside Pickup,5600500210,active,2021-01-15 06:11:32,2022-08-31 21:14:08
2646,2546,2022-12-29 16:25:53,International Shipping,8765983601,active,2021-12-06 03:32:26,2022-08-15 23:01:05
2647,1975,2022-04-13 19:26:44,Same-Day Delivery,6010245157,on hold,2021-02-14 18:01:33,2022-02-15 01:34:38
2648,1411,2022-04-02 22:17:02,Express Shipping,3294112240,cancelled,2021-02-13 18:07:42,2022-10-18 16:12:40
2649,187,2022-09-07 09:48:31,Same-Day Delivery,6907725727,on hold,2021-09-07 13:25:33,2022-05-22 10:23:37
2650,2299,2022-10-05 16:59:41,In-Store Pickup,6500580931,on hold,2021-06-21 12:32:06,2022-02-21 09:49:50
2651,1764,2022-12-21 02:58:32,2-Day Shipping,6229410905,on hold,2021-04-03 22:49:06,2022-05-26 08:59:51
2652,1076,2022-03-31 17:08:37,International Shipping,9100821157,cancelled,2021-01-11 02:28:07,2022-10-10 08:00:44
2653,2611,2022-05-19 13:49:07,Standard Shipping,1871693354,active,2021-10-01 17:02:19,2022-02-18 19:25:15
2654,1341,2022-01-20 14:43:59,Free Shipping,8982603487,on hold,2021-07-21 02:12:15,2022-06-15 19:01:13
2655,2722,2022-12-24 04:59:32,Same-Day Delivery,9821949086,cancelled,2021-09-02 05:39:39,2022-01-29 01:54:31
2656,279,2022-07-18 22:07:30,Express Shipping,7872921318,pending,2021-01-01 19:30:08,2022-08-07 17:27:55
2657,2296,2022-12-04 07:35:25,Standard Shipping,5866549837,completed,2021-03-09 07:20:54,2022-06-02 23:51:03
2658,1776,2022-10-17 14:01:09,Standard Shipping,5184610710,active,2021-12-15 05:34:06,2022-11-30 11:01:38
2659,532,2022-12-19 11:36:05,Next Day Delivery,3672655984,active,2021-09-12 18:11:17,2022-08-23 00:55:24
2660,2087,2022-12-14 16:37:54,Express Shipping,3317600520,active,2021-10-13 05:31:16,2022-05-23 02:49:57
2661,1793,2022-12-19 18:19:29,Same-Day Delivery,9610216838,pending,2021-12-07 02:26:22,2022-08-29 00:58:58
2662,1573,2022-07-02 16:52:35,2-Day Shipping,9588469496,pending,2021-05-04 08:24:30,2022-04-22 21:37:42
2663,1004,2022-10-18 15:59:34,Express Shipping,5026810083,completed,2021-04-29 15:54:53,2022-03-03 12:03:33
2664,884,2022-03-02 07:50:39,In-Store Pickup,9288585390,pending,2021-09-06 04:30:46,2022-06-22 11:13:12
2665,170,2022-05-11 23:14:29,Next Day Delivery,1708967195,completed,2021-09-05 08:24:58,2022-01-27 09:50:20
2666,115,2022-06-07 08:43:26,Same-Day Delivery,4048728614,on hold,2021-08-13 21:53:12,2022-05-30 22:02:02
2667,1897,2022-09-04 10:32:44,2-Day Shipping,6120809460,pending,2021-01-27 22:09:56,2022-06-21 02:13:09
2668,1635,2022-01-03 13:47:54,In-Store Pickup,6879372846,on hold,2021-12-12 21:03:42,2022-09-20 19:49:27
2669,1549,2022-10-14 14:13:12,In-Store Pickup,3453207965,completed,2021-10-30 10:18:26,2022-03-19 12:16:57
2670,892,2022-08-22 14:21:18,Curbside Pickup,2272864240,pending,2021-01-12 13:53:07,2022-11-05 06:45:43
2671,1140,2022-09-12 03:12:19,2-Day Shipping,3278167255,pending,2021-08-08 14:21:20,2022-08-07 01:03:00
2672,750,2022-09-29 17:26:51,Next Day Delivery,4231455903,active,2021-12-05 15:51:30,2022-04-24 13:53:24
2673,87,2022-05-31 17:37:54,International Shipping,4030356576,on hold,2021-10-22 16:35:44,2022-11-16 23:44:04
2674,943,2022-06-05 14:21:20,In-Store Pickup,3870282211,active,2021-06-12 22:55:46,2022-12-01 03:54:01
2675,2918,2022-10-01 07:20:37,Express Shipping,3599739910,pending,2021-10-27 10:25:52,2022-01-15 05:13:15
2676,905,2022-06-14 01:31:57,Express Shipping,6675257617,active,2021-03-22 12:53:08,2022-07-20 20:19:28
2677,1810,2022-12-04 11:59:56,2-Day Shipping,1697730670,pending,2021-07-21 07:49:58,2022-06-16 22:01:51
2678,847,2022-04-25 00:19:19,International Shipping,5070652645,active,2021-12-07 03:03:36,2022-11-25 05:59:40
2679,1307,2022-10-27 17:59:40,Curbside Pickup,7361341677,active,2021-09-25 22:41:17,2022-04-09 08:51:32
2680,810,2022-06-26 14:30:48,Free Shipping,4902070439,completed,2021-10-02 19:48:27,2022-05-23 13:33:39
2681,1414,2022-11-27 15:07:02,In-Store Pickup,5425702224,active,2021-09-18 04:44:24,2022-05-04 04:17:01
