"cart_item_id";"cart_id";"product_id";"quantity";"created_at";"updated_at"
796;748;495;67;"2021-12-05 04:40:05";"2022-12-17 06:54:59"
797;332;335;81;"2021-11-04 17:54:20";"2022-05-14 05:51:18"
798;399;335;57;"2021-01-04 18:06:05";"2022-01-20 00:40:30"
799;37;324;44;"2021-02-02 05:45:47";"2022-02-04 21:48:39"
800;336;337;22;"2021-11-01 02:07:33";"2022-10-15 03:29:05"
801;189;301;29;"2021-06-12 18:26:06";"2022-11-27 18:04:17"
802;20;226;16;"2021-04-10 11:22:36";"2022-04-13 18:51:24"
804;517;215;52;"2021-09-14 06:45:54";"2022-06-27 04:41:25"
805;708;4;43;"2021-07-05 00:50:50";"2022-01-07 19:55:59"
806;662;28;91;"2021-04-15 06:29:13";"2022-07-01 14:23:51"
807;420;436;28;"2021-11-19 22:37:59";"2022-02-26 16:05:37"
808;645;279;41;"2021-06-03 02:11:54";"2022-05-07 12:13:02"
809;571;398;100;"2021-02-26 05:44:32";"2022-12-23 10:56:14"
810;645;443;24;"2021-03-28 10:50:09";"2022-03-29 16:09:14"
811;344;307;74;"2021-07-15 05:29:35";"2022-02-16 04:07:54"
812;10;82;52;"2021-11-19 09:30:20";"2022-11-08 07:32:51"
813;934;132;32;"2021-12-16 06:31:57";"2022-02-09 08:04:34"
814;881;127;83;"2021-07-28 20:41:56";"2022-07-25 21:45:39"
815;355;407;23;"2021-05-31 12:34:24";"2022-10-24 12:47:49"
816;417;226;34;"2021-04-13 22:58:45";"2022-06-22 23:54:32"
818;224;48;9;"2021-03-13 19:11:46";"2022-09-03 02:32:16"
819;954;39;37;"2021-03-29 15:37:22";"2022-04-09 03:18:45"
820;32;21;80;"2021-10-13 01:37:21";"2022-10-11 21:11:05"
821;486;165;34;"2021-11-24 18:25:58";"2022-10-06 13:00:46"
822;322;346;94;"2021-07-17 20:56:40";"2022-08-24 06:47:20"
823;543;246;48;"2021-03-26 05:11:39";"2022-04-08 03:15:42"
824;40;389;83;"2021-06-01 22:11:55";"2022-09-17 12:36:24"
825;86;156;99;"2021-12-10 12:14:56";"2022-10-13 01:41:50"
826;750;322;91;"2021-02-24 12:17:51";"2022-03-04 06:14:22"
827;882;351;84;"2021-03-10 01:48:11";"2022-01-13 21:53:36"
828;397;473;23;"2021-08-09 10:56:08";"2022-12-15 05:00:09"
829;931;286;14;"2021-12-04 20:36:45";"2022-02-07 17:05:39"
831;753;49;49;"2021-04-13 07:30:40";"2022-08-09 05:30:34"
832;906;412;88;"2021-06-09 07:04:38";"2022-02-28 14:17:05"
834;739;81;5;"2021-06-19 08:40:41";"2022-09-11 00:19:44"
835;854;273;79;"2021-12-20 06:05:15";"2022-05-26 12:43:37"
836;231;156;29;"2021-12-16 23:00:59";"2022-09-11 02:04:20"
837;90;333;48;"2021-04-28 11:07:39";"2022-09-15 10:01:02"
838;475;270;3;"2021-12-19 12:26:46";"2022-01-31 20:36:57"
840;270;343;85;"2021-04-21 19:05:05";"2022-01-29 17:37:22"
841;11;257;86;"2021-07-05 16:08:44";"2022-07-28 08:52:12"
842;422;154;21;"2021-02-13 07:57:02";"2022-04-26 14:01:23"
843;907;67;16;"2021-08-08 20:47:24";"2022-09-01 09:10:44"
844;831;326;96;"2021-01-15 15:24:43";"2022-06-11 21:11:30"
846;954;89;92;"2021-07-20 07:00:56";"2022-05-03 20:29:48"
847;611;267;82;"2021-10-30 00:31:25";"2022-06-15 03:14:15"
848;634;180;51;"2021-01-15 04:29:27";"2022-10-13 09:59:31"
849;113;298;48;"2021-06-30 07:34:11";"2022-05-30 23:01:04"
850;952;22;80;"2021-06-13 21:40:55";"2022-10-18 13:35:38"
851;671;346;51;"2021-11-01 19:41:34";"2022-05-06 21:32:35"
852;935;84;44;"2021-07-03 18:17:38";"2022-06-02 11:58:18"
853;784;216;3;"2021-10-02 05:31:17";"2022-03-08 09:36:17"
855;142;437;87;"2021-02-23 11:28:52";"2022-04-02 05:33:32"
856;744;145;99;"2021-08-17 14:47:59";"2022-02-18 20:31:16"
857;709;200;99;"2021-11-09 20:08:14";"2022-03-11 22:10:22"
858;33;318;38;"2021-09-23 01:42:41";"2022-06-05 12:39:13"
859;57;76;14;"2021-02-28 07:41:13";"2022-04-21 14:07:19"
860;326;216;36;"2021-08-16 05:00:10";"2022-11-23 01:50:51"
861;318;463;14;"2021-01-07 15:16:50";"2022-05-03 12:07:19"
862;449;500;7;"2021-11-03 06:31:27";"2022-06-20 20:37:51"
863;836;120;78;"2021-07-08 12:07:09";"2022-03-15 08:10:00"
864;257;123;63;"2021-04-19 14:42:10";"2022-01-11 08:13:15"
865;395;331;6;"2021-08-10 18:31:53";"2022-04-12 21:54:35"
866;983;250;89;"2021-05-12 19:26:19";"2022-06-19 16:08:10"
867;201;79;59;"2021-08-10 01:24:57";"2022-04-14 01:19:55"
868;286;485;96;"2021-12-22 15:32:48";"2022-02-24 18:37:47"
869;36;19;3;"2021-03-02 19:36:49";"2022-04-25 13:04:03"
870;204;47;44;"2021-08-30 02:55:29";"2022-02-16 23:45:55"
871;27;389;75;"2021-01-10 09:15:58";"2022-07-21 19:36:12"
872;571;75;38;"2021-08-23 16:40:16";"2022-05-27 23:53:41"
873;430;486;1;"2021-09-22 02:08:05";"2022-11-08 17:17:39"
874;479;498;41;"2021-06-09 13:34:27";"2022-02-14 05:31:19"
875;764;265;78;"2021-09-13 01:02:00";"2022-02-05 22:54:05"
876;406;321;66;"2021-02-21 21:56:24";"2022-11-29 02:19:57"
877;962;320;83;"2021-11-25 05:52:29";"2022-11-28 02:42:11"
878;97;293;33;"2021-01-22 19:57:54";"2022-12-06 22:40:08"
879;8;86;19;"2021-02-10 07:13:54";"2022-04-07 19:00:15"
881;111;228;77;"2021-02-06 22:07:05";"2022-12-17 05:29:28"
882;486;261;92;"2021-07-10 10:11:17";"2022-06-16 17:17:17"
883;414;11;64;"2021-04-28 16:45:03";"2022-11-23 12:21:56"
884;418;259;77;"2021-06-26 19:38:47";"2022-08-07 20:38:10"
885;9;309;43;"2021-04-27 15:08:47";"2022-04-05 04:22:29"
886;937;475;78;"2021-09-23 05:12:26";"2022-03-10 14:35:45"
887;957;269;92;"2021-01-03 03:49:56";"2022-09-15 14:30:08"
888;679;78;27;"2021-09-07 15:26:41";"2022-10-16 17:13:00"
889;736;346;28;"2021-10-30 07:02:44";"2022-10-08 05:55:38"
890;105;434;75;"2021-10-04 05:13:06";"2022-05-04 20:25:36"
891;508;33;51;"2021-11-24 09:02:38";"2022-04-07 21:50:30"
892;559;443;36;"2021-04-02 11:32:48";"2022-04-05 23:53:12"
893;986;376;94;"2021-04-23 08:24:55";"2022-09-13 09:22:34"
894;179;303;36;"2021-01-08 06:32:13";"2022-07-29 18:33:37"
895;75;365;63;"2021-07-03 08:05:42";"2022-12-29 11:15:27"
896;421;444;55;"2021-01-01 23:39:15";"2022-10-31 18:37:33"
897;508;53;40;"2021-01-30 13:18:47";"2022-05-24 22:55:20"
898;764;356;81;"2021-08-21 21:56:24";"2022-04-13 23:27:22"
899;182;13;97;"2021-12-24 19:37:28";"2022-03-14 19:08:35"
900;254;222;75;"2021-10-14 20:22:44";"2022-12-29 16:07:09"
902;159;138;67;"2021-02-13 15:53:44";"2022-07-06 02:55:45"
903;401;388;94;"2021-09-15 23:31:29";"2022-04-16 20:42:21"
904;609;79;69;"2021-06-04 13:08:35";"2022-08-10 06:10:46"
905;401;18;83;"2021-07-18 00:40:12";"2022-09-15 09:08:22"
906;63;332;81;"2021-01-15 01:21:43";"2022-03-20 08:23:17"
908;935;304;40;"2021-10-19 03:33:42";"2022-02-26 16:57:20"
909;949;144;78;"2021-07-29 18:07:56";"2022-12-20 16:20:17"
910;845;130;55;"2021-01-07 06:36:48";"2022-09-02 23:27:01"
911;293;160;94;"2021-04-28 16:34:49";"2022-03-09 00:02:12"
913;759;47;34;"2021-01-09 19:41:45";"2022-09-26 04:35:49"
914;374;124;51;"2021-07-06 21:54:57";"2022-06-25 16:01:50"
915;836;323;55;"2021-06-03 03:51:13";"2022-09-20 00:52:58"
916;98;232;11;"2021-09-11 23:46:48";"2022-05-03 01:12:52"
917;979;479;60;"2021-12-24 10:52:48";"2022-02-16 09:44:03"
918;897;281;34;"2021-02-05 00:29:26";"2022-08-02 11:01:40"
919;516;480;50;"2021-04-28 01:07:56";"2022-06-27 04:08:22"
920;583;457;62;"2021-03-21 11:26:16";"2022-06-05 12:06:54"
921;360;225;28;"2021-06-15 01:55:52";"2022-07-30 01:16:07"
922;831;321;100;"2021-12-22 15:18:44";"2022-08-11 13:35:51"
923;291;419;89;"2021-07-05 09:03:34";"2022-11-23 07:30:21"
924;78;199;32;"2021-11-19 10:00:32";"2022-02-15 01:28:40"
925;206;172;22;"2021-12-19 22:28:48";"2022-08-10 13:11:53"
926;689;275;83;"2021-10-26 16:16:45";"2022-04-10 12:40:01"
927;572;285;68;"2021-09-27 13:04:15";"2022-09-04 13:23:00"
928;339;67;60;"2021-10-02 13:37:02";"2022-04-29 22:19:36"
929;742;87;26;"2021-01-20 16:41:56";"2022-09-09 08:56:06"
930;797;351;15;"2021-09-16 18:52:50";"2022-12-30 05:36:54"
931;212;13;56;"2021-09-30 20:12:52";"2022-05-29 06:48:15"
932;569;495;22;"2021-12-24 00:30:38";"2022-04-30 15:23:30"
933;203;84;100;"2021-10-19 02:00:18";"2022-01-15 22:28:20"
934;342;494;28;"2021-06-25 06:41:27";"2022-07-20 17:22:31"
935;857;186;4;"2021-09-24 20:13:53";"2022-03-17 12:36:35"
936;938;29;75;"2021-04-02 01:47:23";"2022-10-12 01:33:37"
937;677;106;91;"2021-09-20 00:44:13";"2022-07-25 09:54:32"
938;462;11;79;"2021-12-20 02:44:09";"2022-08-03 00:19:12"
939;26;409;34;"2021-12-20 07:00:19";"2022-10-08 19:13:45"
940;647;242;3;"2021-07-06 16:57:08";"2022-12-15 14:01:53"
941;571;405;15;"2021-09-17 17:45:15";"2022-12-25 08:21:36"
942;449;247;60;"2021-05-11 13:59:52";"2022-07-23 18:24:23"
944;48;158;60;"2021-07-15 15:48:49";"2022-12-30 22:17:10"
946;794;425;85;"2021-03-20 14:36:39";"2022-09-19 16:12:27"
947;721;497;63;"2021-02-05 00:32:16";"2022-08-31 16:41:41"
949;700;10;72;"2021-11-24 12:37:00";"2022-08-23 04:05:20"
950;530;230;88;"2021-05-03 14:30:27";"2022-06-14 05:07:46"
951;358;479;74;"2021-07-23 22:55:37";"2022-08-24 22:37:07"
952;808;490;42;"2021-07-31 11:05:56";"2022-07-09 22:30:28"
953;923;330;48;"2021-11-29 13:33:09";"2022-07-18 21:15:41"
954;206;102;31;"2021-02-18 19:11:47";"2022-07-19 16:17:58"
955;425;288;39;"2021-10-08 11:55:53";"2022-07-29 14:47:17"
956;244;122;72;"2021-02-13 11:28:08";"2022-02-15 08:57:36"
957;184;412;41;"2021-02-15 22:57:32";"2022-10-15 06:56:40"
960;50;70;47;"2021-12-20 06:07:57";"2022-07-16 05:50:56"
961;230;177;73;"2021-07-24 19:06:22";"2022-02-10 07:37:07"
962;572;485;36;"2021-07-09 04:40:33";"2022-01-06 14:11:11"
963;232;144;95;"2021-02-02 11:59:28";"2022-05-10 16:33:18"
964;606;489;46;"2021-01-12 04:55:43";"2022-11-06 20:01:27"
966;219;24;81;"2021-09-17 15:35:20";"2022-10-05 23:57:07"
967;423;417;85;"2021-11-08 23:36:51";"2022-05-21 00:54:35"
968;661;343;82;"2021-06-05 15:07:52";"2022-03-05 09:38:05"
969;442;61;69;"2021-10-09 23:46:09";"2022-03-13 17:44:45"
971;354;117;27;"2021-07-12 15:10:45";"2022-08-13 23:23:25"
972;118;451;40;"2021-11-04 12:16:05";"2022-03-17 17:16:03"
973;720;371;2;"2021-05-27 13:57:00";"2022-09-20 09:19:29"
975;909;189;65;"2021-12-22 04:20:55";"2022-02-04 03:42:44"
976;420;23;95;"2021-07-24 23:13:59";"2022-07-02 07:04:25"
977;19;242;28;"2021-01-25 19:36:38";"2022-03-30 12:09:00"
978;551;272;34;"2021-07-20 23:09:18";"2022-03-25 19:19:39"
979;475;297;53;"2021-05-04 09:52:18";"2022-07-09 20:47:39"
980;677;240;32;"2021-09-04 01:56:46";"2022-05-14 19:01:09"
981;203;330;96;"2021-07-19 02:02:29";"2022-12-19 08:39:00"
984;724;301;3;"2021-06-10 19:04:16";"2022-11-06 19:04:09"
985;731;176;89;"2021-07-21 05:48:24";"2022-08-02 22:17:45"
986;119;367;64;"2021-10-31 21:57:58";"2022-09-21 15:54:33"
987;496;475;11;"2021-03-29 12:46:30";"2022-06-20 01:57:05"
988;201;468;81;"2021-07-16 22:01:19";"2022-08-11 20:24:03"
989;984;40;17;"2021-01-11 17:25:31";"2022-10-05 02:39:00"
990;860;155;63;"2021-06-22 11:18:39";"2022-07-13 06:22:47"
991;674;133;24;"2021-10-22 08:49:33";"2022-02-16 07:03:31"
992;392;18;65;"2021-06-19 10:58:43";"2022-01-23 10:04:04"
993;882;157;77;"2021-09-30 20:30:13";"2022-02-14 00:54:25"
994;569;492;51;"2021-06-17 13:43:01";"2022-05-17 09:19:16"
995;686;445;22;"2021-05-03 16:21:34";"2022-11-09 02:42:28"
996;525;210;65;"2021-01-05 23:14:57";"2022-04-16 17:42:07"
997;535;292;36;"2021-07-27 02:08:59";"2022-11-18 06:41:50"
998;270;333;47;"2021-02-08 06:21:26";"2022-12-15 06:19:31"
999;261;292;53;"2021-05-11 22:10:50";"2022-06-19 21:22:24"
1000;926;453;7;"2021-11-30 22:33:40";"2022-12-21 19:36:52"
1001;92;431;72;"2021-12-26 09:40:21";"2022-03-24 03:17:01"
1002;39;243;35;"2021-08-30 13:55:02";"2022-05-25 22:34:06"
1003;612;450;83;"2021-02-21 21:52:25";"2022-02-27 06:58:08"
1004;638;441;86;"2021-02-28 21:04:25";"2022-01-19 22:22:13"
1005;338;229;50;"2021-02-28 22:39:26";"2022-09-17 03:03:57"
1006;88;49;74;"2021-04-20 02:25:33";"2022-10-24 05:41:31"
1008;958;155;91;"2021-07-04 01:47:31";"2022-10-04 12:26:29"
1009;536;105;93;"2021-11-07 14:32:27";"2022-02-10 09:12:14"
1010;483;42;49;"2021-07-27 04:04:53";"2022-09-17 02:59:17"
1011;707;216;5;"2021-07-25 08:36:39";"2022-01-25 02:30:36"
1012;743;334;3;"2021-09-03 02:34:09";"2022-05-11 00:05:58"
1013;801;64;97;"2021-06-28 13:18:20";"2022-02-02 17:44:33"
1014;144;364;63;"2021-04-21 02:55:46";"2022-05-14 17:57:28"
1015;877;33;91;"2021-03-11 20:45:43";"2022-05-15 20:51:23"
1016;605;220;74;"2021-11-27 23:29:44";"2022-05-28 04:28:24"
1017;997;41;60;"2021-08-10 08:26:36";"2022-08-01 20:15:34"
1018;906;493;51;"2021-02-26 12:31:45";"2022-06-13 07:06:23"
1019;558;61;96;"2021-12-30 07:26:06";"2022-05-12 11:52:42"
1020;66;419;89;"2021-03-12 10:08:46";"2022-06-17 13:49:39"
1021;543;160;21;"2021-08-31 12:50:43";"2022-01-24 02:01:56"
1022;909;166;40;"2021-01-01 23:33:47";"2022-09-23 03:21:01"
1023;921;372;89;"2021-12-15 16:26:44";"2022-12-17 12:26:58"
1024;65;443;28;"2021-12-13 12:29:52";"2022-02-20 14:50:58"
1025;882;100;71;"2021-08-23 23:50:50";"2022-03-29 04:33:50"
1026;950;234;1;"2021-05-14 14:29:46";"2022-05-29 18:10:08"
1027;574;3;5;"2021-07-29 01:09:37";"2022-06-27 09:54:34"
1028;305;85;36;"2021-05-17 05:16:22";"2022-02-21 02:54:12"
1029;890;245;26;"2021-11-10 23:54:12";"2022-09-22 23:45:01"
1030;798;484;83;"2021-07-14 14:05:36";"2022-05-09 00:45:47"
1031;571;291;17;"2021-09-22 19:15:21";"2022-06-23 12:44:14"
1032;975;406;48;"2021-01-13 20:47:01";"2022-07-30 18:08:51"
1033;49;273;68;"2021-10-17 14:39:34";"2022-06-10 11:56:45"
1034;13;4;26;"2021-01-09 09:13:46";"2022-07-27 17:27:41"
1035;107;448;5;"2021-07-25 21:32:30";"2022-03-12 23:14:45"
1036;853;162;83;"2021-11-11 21:42:03";"2022-03-29 08:45:09"
1037;49;121;85;"2021-07-29 03:42:30";"2022-01-04 20:01:06"
1038;889;190;98;"2021-12-23 08:23:19";"2022-07-04 14:46:12"
1039;263;486;80;"2021-05-21 00:44:11";"2022-08-23 11:00:33"
1040;632;228;83;"2021-01-08 02:46:31";"2022-04-07 05:30:37"
1041;906;91;97;"2021-08-10 10:07:45";"2022-01-03 07:56:26"
1042;771;79;69;"2021-08-28 03:21:29";"2022-02-23 16:27:15"
1043;528;216;94;"2021-11-22 19:48:41";"2022-01-21 00:23:37"
1044;627;166;18;"2021-01-11 00:31:46";"2022-09-15 08:16:49"
1045;782;198;38;"2021-08-01 20:19:39";"2022-01-12 03:48:49"
1046;923;275;22;"2021-12-06 15:06:30";"2022-08-04 16:14:51"
1047;767;369;53;"2021-11-04 10:29:52";"2022-04-21 18:18:28"
1048;983;104;39;"2021-06-27 10:02:37";"2022-07-19 08:09:13"
1049;932;194;98;"2021-11-23 20:09:50";"2022-10-21 16:42:17"
1051;30;168;44;"2021-03-28 22:18:01";"2022-07-20 20:57:55"
1053;70;145;54;"2021-02-25 09:39:52";"2022-03-20 00:18:11"
1054;169;377;2;"2021-06-02 01:42:56";"2022-12-02 12:16:01"
1055;215;190;74;"2021-02-13 01:14:46";"2022-09-29 07:37:08"
1056;961;205;97;"2021-09-17 23:07:48";"2022-10-03 12:06:45"
1057;929;345;7;"2021-07-22 14:08:32";"2022-04-19 11:50:32"
1058;309;274;69;"2021-10-31 16:20:08";"2022-10-31 22:04:24"
1059;824;376;55;"2021-11-06 15:48:24";"2022-07-18 09:33:16"
1060;881;107;17;"2021-07-10 08:13:26";"2022-04-15 04:14:34"
1061;83;468;97;"2021-09-25 12:45:08";"2022-01-22 15:32:56"
1062;865;287;65;"2021-02-23 06:56:04";"2022-01-18 11:55:17"
1063;570;137;10;"2021-12-30 12:09:46";"2022-09-22 06:24:41"
1064;772;427;30;"2021-11-06 15:54:14";"2022-02-25 15:46:50"
1065;740;423;72;"2021-12-09 08:54:41";"2022-04-29 00:27:03"
1066;931;304;24;"2021-05-31 18:02:08";"2022-12-09 16:26:07"
1067;573;224;26;"2021-03-01 07:26:58";"2022-08-28 13:21:50"
1070;166;425;100;"2021-04-06 06:10:10";"2022-04-30 04:29:31"
1072;802;80;25;"2021-10-09 17:13:01";"2022-02-07 10:47:18"
1073;223;193;95;"2021-03-31 16:39:40";"2022-08-23 18:18:39"
1074;458;91;14;"2021-08-22 00:33:14";"2022-01-23 09:10:39"
1075;258;215;69;"2021-10-06 01:50:27";"2022-05-02 23:36:00"
1076;412;104;65;"2021-01-30 14:05:30";"2022-05-10 01:39:02"
1077;439;402;55;"2021-02-21 08:20:01";"2022-03-04 13:33:38"
1078;948;11;58;"2021-11-12 14:42:53";"2022-06-24 22:34:05"
1080;439;247;52;"2021-04-09 06:45:13";"2022-08-21 20:12:07"
1081;592;131;5;"2021-06-15 13:46:11";"2022-01-28 02:14:32"
1082;956;372;46;"2021-03-05 14:01:47";"2022-05-01 01:47:05"
1083;726;491;17;"2021-12-27 11:23:23";"2022-03-30 17:22:16"
1084;802;391;54;"2021-05-27 20:08:18";"2022-03-10 14:27:54"
1085;309;97;29;"2021-07-09 22:37:39";"2022-10-15 14:18:39"
1086;572;491;6;"2021-09-08 12:00:58";"2022-07-15 01:02:36"
1087;822;2;19;"2021-12-09 02:49:58";"2022-09-19 18:30:31"
1088;653;303;46;"2021-05-02 13:20:38";"2022-06-20 05:18:53"
1089;360;377;32;"2021-03-28 21:12:08";"2022-10-11 23:09:42"
1090;738;316;18;"2021-08-20 09:09:19";"2022-12-20 06:24:18"
1091;875;67;86;"2021-11-24 10:17:19";"2022-11-23 13:39:57"
1092;474;84;66;"2021-02-08 06:11:30";"2022-08-28 22:51:50"
1093;581;42;10;"2021-07-04 00:23:48";"2022-11-23 10:13:23"
1094;364;80;14;"2021-05-26 06:31:13";"2022-07-31 01:56:20"
1095;720;155;88;"2021-07-01 00:59:39";"2022-10-01 15:40:18"
1096;995;332;100;"2021-11-16 03:24:47";"2022-06-21 18:57:54"
1097;988;247;71;"2021-10-28 06:47:01";"2022-01-03 11:35:15"
1098;330;277;51;"2021-09-11 12:46:55";"2022-10-24 14:59:35"
1099;547;403;89;"2021-09-18 10:29:07";"2022-05-22 13:03:31"
1100;215;175;5;"2021-12-25 00:07:51";"2022-06-07 08:42:48"
1101;18;307;74;"2021-06-07 08:23:10";"2022-11-16 17:33:38"
1102;177;303;20;"2021-04-30 14:35:16";"2022-09-19 06:35:28"
1103;120;101;24;"2021-01-26 16:26:23";"2022-08-19 01:00:47"
1105;759;166;32;"2021-10-18 11:10:39";"2022-11-09 07:58:41"
1106;371;160;69;"2021-09-07 23:08:12";"2022-01-02 07:57:55"
1107;947;281;56;"2021-11-18 12:24:31";"2022-10-01 22:33:29"
1108;231;83;88;"2021-05-02 12:41:02";"2022-05-24 17:39:04"
1110;354;64;91;"2021-09-03 10:55:00";"2022-05-12 07:54:42"
1112;23;233;42;"2021-07-04 03:03:11";"2022-09-19 06:07:37"
1113;892;149;55;"2021-04-16 07:35:24";"2022-07-10 15:16:42"
1114;888;159;66;"2021-01-06 10:28:11";"2022-06-24 15:03:21"
1115;315;350;70;"2021-04-17 03:42:53";"2022-04-14 02:15:42"
1116;102;377;93;"2021-06-27 17:22:49";"2022-06-04 21:35:00"
1117;146;262;73;"2021-05-13 22:34:33";"2022-09-02 20:08:51"
1118;859;51;37;"2021-11-21 21:47:08";"2022-02-20 19:56:32"
1119;893;265;86;"2021-02-11 00:54:36";"2022-07-14 11:25:11"
1120;613;185;69;"2021-02-23 07:27:25";"2022-12-26 11:24:04"
1121;566;399;46;"2021-07-09 17:16:45";"2022-07-18 18:27:50"
1122;923;102;46;"2021-11-22 07:40:52";"2022-05-26 08:13:59"
1123;781;385;54;"2021-03-14 08:51:56";"2022-04-08 10:54:37"
1125;505;27;62;"2021-11-29 16:22:09";"2022-11-28 12:00:10"
1126;320;252;83;"2021-11-10 05:30:22";"2022-11-16 04:37:46"
1127;413;7;24;"2021-10-07 18:56:03";"2022-03-28 21:08:42"
1128;499;274;100;"2021-03-29 11:27:40";"2022-09-27 00:59:27"
1129;785;215;10;"2021-01-01 15:19:27";"2022-05-26 12:30:08"
1130;231;381;46;"2021-10-15 22:44:37";"2022-05-14 09:41:47"
1131;430;441;4;"2021-01-06 12:10:33";"2022-07-29 14:43:43"
1132;78;499;29;"2021-12-21 15:37:43";"2022-08-10 21:22:54"
1133;888;159;58;"2021-01-23 10:39:58";"2022-11-15 00:55:17"
1134;711;344;62;"2021-09-02 01:45:33";"2022-08-02 09:29:49"
1135;833;277;59;"2021-11-15 06:34:09";"2022-11-04 11:02:48"
1136;773;409;42;"2021-11-02 01:02:44";"2022-04-02 04:21:03"
1137;933;269;12;"2021-02-01 01:40:12";"2022-05-03 21:33:29"
1138;452;127;54;"2021-10-20 08:54:13";"2022-04-14 08:37:01"
1140;223;150;70;"2021-09-17 05:54:03";"2022-01-17 15:22:50"
1141;555;422;45;"2021-10-22 14:09:53";"2022-05-09 00:21:48"
1142;4;356;71;"2021-06-10 18:12:39";"2022-08-14 00:09:58"
1143;494;4;75;"2021-06-03 02:36:47";"2022-11-09 17:53:16"
1144;806;356;40;"2021-08-29 04:19:29";"2022-12-24 13:57:54"
1145;593;426;46;"2021-10-27 22:49:19";"2022-06-30 07:51:46"
1146;404;62;20;"2021-04-03 14:20:39";"2022-12-21 03:27:45"
1147;194;19;84;"2021-09-25 04:13:05";"2022-05-19 08:41:38"
1148;916;319;6;"2021-11-27 17:58:12";"2022-04-10 13:56:26"
1149;704;85;99;"2021-06-17 16:48:57";"2022-10-31 22:33:25"
1150;113;2;99;"2021-07-19 03:31:01";"2022-05-21 19:09:51"
1151;360;217;31;"2021-09-03 16:08:57";"2022-05-06 02:30:28"
1152;579;65;61;"2021-05-24 06:47:19";"2022-07-05 06:08:26"
1153;1;489;90;"2021-03-22 00:28:57";"2022-07-12 21:38:34"
1154;45;241;43;"2021-02-07 00:37:09";"2022-08-07 17:59:34"
1155;162;254;22;"2021-11-26 18:15:48";"2022-07-12 13:18:10"
1156;217;171;43;"2021-06-27 03:28:31";"2022-10-18 18:46:55"
1157;302;395;99;"2021-09-13 21:25:47";"2022-09-24 06:50:50"
1158;55;482;6;"2021-04-04 03:47:46";"2022-01-17 11:39:57"
1159;926;127;52;"2021-09-14 08:51:10";"2022-06-04 13:45:41"
1160;626;214;37;"2021-11-12 11:23:36";"2022-12-08 06:50:19"
1161;166;348;22;"2021-10-31 10:17:57";"2022-12-05 12:00:00"
1162;532;405;25;"2021-12-20 02:34:50";"2022-07-24 00:26:23"
1163;89;19;60;"2021-05-02 16:51:23";"2022-07-04 12:48:47"
1164;150;148;46;"2021-11-12 05:53:34";"2022-04-29 09:53:29"
1165;144;23;56;"2021-04-01 00:10:58";"2022-05-03 23:02:03"
1167;278;2;6;"2021-03-28 02:00:04";"2022-06-22 16:16:34"
1169;710;16;78;"2021-10-12 12:02:09";"2022-08-21 02:55:40"
1170;440;12;78;"2021-12-28 01:13:42";"2022-04-20 20:32:33"
1171;76;422;72;"2021-03-08 20:31:46";"2022-10-24 13:02:03"
1172;859;452;87;"2021-05-16 20:28:30";"2022-07-31 15:37:45"
1173;327;318;41;"2021-03-18 15:23:45";"2022-12-10 02:59:29"
1174;814;396;7;"2021-10-30 07:11:42";"2022-04-10 23:28:08"
1175;758;206;72;"2021-09-21 04:20:02";"2022-12-26 12:32:21"
1176;398;287;95;"2021-06-20 11:38:53";"2022-10-20 21:56:09"
1177;456;407;76;"2021-04-14 11:51:48";"2022-03-16 11:14:46"
1178;279;103;84;"2021-02-24 01:18:41";"2022-12-02 21:18:37"
1179;223;234;3;"2021-05-01 17:20:54";"2022-08-26 23:41:43"
1180;951;40;19;"2021-01-05 12:43:48";"2022-01-28 19:28:51"
1181;738;9;76;"2021-01-25 06:17:14";"2022-03-15 14:02:27"
1182;901;105;89;"2021-03-29 12:41:17";"2022-04-24 02:40:31"
1183;822;49;86;"2021-09-05 05:04:08";"2022-05-28 22:04:12"
1184;155;113;92;"2021-02-17 06:31:48";"2022-03-11 11:33:33"
1185;804;323;63;"2021-09-03 07:04:34";"2022-03-12 01:53:31"
1186;733;19;77;"2021-10-30 18:46:20";"2022-04-10 07:29:15"
1187;591;217;56;"2021-04-01 05:06:12";"2022-11-11 04:09:16"
1188;451;271;45;"2021-03-13 10:21:42";"2022-05-27 00:07:37"
1189;788;215;61;"2021-08-18 11:15:55";"2022-09-12 07:19:56"
1190;691;77;37;"2021-10-10 18:31:12";"2022-09-18 05:33:05"
1191;106;78;16;"2021-05-09 21:08:46";"2022-08-15 19:44:59"
1192;309;85;42;"2021-01-30 14:47:38";"2022-11-08 13:00:26"
1193;735;455;43;"2021-03-01 15:43:25";"2022-01-18 10:37:56"
1194;741;460;11;"2021-01-28 13:53:13";"2022-04-12 02:45:52"
1195;501;449;23;"2021-06-05 13:17:00";"2022-11-25 18:34:26"
1196;558;471;6;"2021-04-28 05:35:58";"2022-02-07 16:09:44"
1197;631;185;84;"2021-12-28 15:25:46";"2022-04-10 21:54:44"
1198;670;321;63;"2021-07-29 03:01:44";"2022-01-04 04:09:32"
1199;588;218;89;"2021-10-17 07:55:39";"2022-07-27 03:49:45"
1200;770;42;37;"2021-08-07 14:04:32";"2022-03-06 12:13:45"
1201;866;329;69;"2021-10-29 00:17:43";"2022-06-19 12:28:22"
1202;651;273;70;"2021-07-27 23:47:21";"2022-01-30 18:29:20"
