"shipping_id";"order_id";"shipping_date";"shipping_method";"tracking_number";"status";"created_at";"updated_at"
1585;682;"2022-11-10";"In-Store Pickup";"7186015333";"on hold";"2021-12-04 16:20:28";"2022-08-09 15:35:35"
1586;2881;"2022-05-06";"International Shipping";"8461458644";"pending";"2021-04-10 01:04:02";"2022-08-12 16:51:56"
1587;1557;"2022-12-25";"Express Shipping";"3086158311";"completed";"2021-01-20 03:45:32";"2022-07-28 09:20:26"
1588;1814;"2022-01-06";"Priority Shipping";"4823094328";"cancelled";"2021-07-08 06:33:19";"2022-09-10 13:06:11"
1589;1998;"2022-08-19";"2-Day Shipping";"6429982267";"completed";"2021-08-25 16:49:40";"2022-11-30 01:31:19"
1590;209;"2022-01-08";"Next Day Delivery";"1478775761";"active";"2021-05-06 02:28:30";"2022-12-19 09:00:27"
1591;2641;"2022-07-16";"Express Shipping";"5262711147";"on hold";"2021-04-17 01:15:28";"2022-02-07 18:01:50"
1592;2088;"2022-07-16";"Same-Day Delivery";"6071128432";"active";"2021-09-01 15:50:02";"2022-12-12 02:05:51"
1593;748;"2022-09-05";"Curbside Pickup";"7485215515";"on hold";"2021-11-24 03:14:41";"2022-06-19 16:18:23"
1594;1293;"2022-04-27";"Express Shipping";"6454797512";"pending";"2021-11-28 22:50:27";"2022-10-12 06:22:39"
1595;2935;"2022-09-09";"Free Shipping";"1679511678";"cancelled";"2021-07-25 03:34:10";"2022-12-12 10:14:00"
1596;1932;"2022-12-28";"Free Shipping";"3911080844";"completed";"2021-07-13 07:11:31";"2022-05-23 18:53:55"
1597;1261;"2022-10-25";"In-Store Pickup";"4677653403";"completed";"2021-07-10 09:06:18";"2022-03-15 06:37:42"
1598;1590;"2022-01-26";"Curbside Pickup";"4839367210";"completed";"2021-09-06 06:29:39";"2022-09-29 07:31:01"
1599;2428;"2022-03-22";"Free Shipping";"4977439934";"on hold";"2021-11-04 12:39:07";"2022-03-13 02:58:54"
1600;607;"2022-07-05";"Express Shipping";"1455172548";"pending";"2021-03-28 06:46:14";"2022-04-04 21:35:46"
1601;2979;"2022-03-31";"Standard Shipping";"5054293712";"on hold";"2021-04-21 13:32:12";"2022-07-19 09:22:51"
1602;2360;"2022-04-07";"Next Day Delivery";"4735096081";"on hold";"2021-11-03 21:35:14";"2022-05-09 22:07:13"
1603;683;"2022-11-13";"Same-Day Delivery";"2509456412";"pending";"2021-11-23 07:34:07";"2022-10-10 17:58:34"
1604;985;"2022-05-22";"Curbside Pickup";"3237481686";"active";"2021-03-18 06:00:54";"2022-06-14 19:01:47"
1606;1373;"2022-05-04";"Standard Shipping";"5236571392";"active";"2021-03-13 18:41:16";"2022-06-14 05:51:37"
1607;676;"2022-09-17";"Standard Shipping";"6053022060";"completed";"2021-11-08 13:59:30";"2022-05-18 09:51:02"
1608;764;"2022-03-19";"Next Day Delivery";"6449019780";"completed";"2021-06-05 16:36:32";"2022-12-22 18:42:10"
1609;2238;"2022-12-30";"Express Shipping";"8796885047";"pending";"2021-10-13 15:36:00";"2022-05-05 04:48:49"
1610;1822;"2022-02-09";"Standard Shipping";"5074660269";"active";"2021-05-14 16:34:01";"2022-05-25 14:18:58"
1611;147;"2022-02-08";"Curbside Pickup";"2032867606";"cancelled";"2021-09-24 00:48:29";"2022-01-25 22:12:53"
1612;1825;"2022-12-14";"In-Store Pickup";"8108094560";"active";"2021-07-31 02:01:50";"2022-09-10 07:16:05"
1613;2538;"2022-12-18";"Curbside Pickup";"1380074727";"on hold";"2021-10-02 02:16:14";"2022-06-02 02:39:47"
1614;1651;"2022-09-14";"Priority Shipping";"7573328279";"on hold";"2021-11-25 02:59:15";"2022-03-10 16:36:01"
1615;704;"2022-03-28";"Priority Shipping";"2607257192";"cancelled";"2021-12-23 20:15:59";"2022-07-09 06:51:09"
1616;933;"2022-06-28";"Express Shipping";"8987857341";"active";"2021-02-01 21:09:04";"2022-10-17 12:16:44"
1617;1380;"2022-09-13";"Curbside Pickup";"2575675050";"active";"2021-11-20 09:42:42";"2022-06-26 07:47:12"
1618;912;"2022-04-02";"Standard Shipping";"9961917436";"pending";"2021-04-04 06:03:46";"2022-03-02 01:49:28"
1619;89;"2022-03-14";"In-Store Pickup";"3016789210";"on hold";"2021-08-09 13:57:41";"2022-02-01 16:09:07"
1620;631;"2022-09-02";"Free Shipping";"8283111224";"pending";"2021-05-29 00:08:41";"2022-07-04 09:08:48"
1621;2627;"2022-07-30";"Standard Shipping";"1636216062";"pending";"2021-12-02 15:57:59";"2022-07-01 03:34:44"
1622;2882;"2022-03-26";"Next Day Delivery";"4299614288";"on hold";"2021-02-02 13:51:48";"2022-09-20 21:14:28"
1623;1824;"2022-09-29";"2-Day Shipping";"5868798324";"on hold";"2021-04-08 05:03:31";"2022-09-22 07:28:01"
1624;858;"2022-08-21";"Standard Shipping";"8624740601";"completed";"2021-06-09 15:27:39";"2022-11-02 05:23:17"
1625;1181;"2022-10-25";"In-Store Pickup";"2235545922";"cancelled";"2021-12-24 06:30:00";"2022-05-28 00:55:17"
1626;1632;"2022-06-16";"Same-Day Delivery";"5156458703";"active";"2021-07-03 18:13:45";"2022-08-11 23:21:21"
1627;223;"2022-10-31";"Curbside Pickup";"5008184300";"pending";"2021-04-08 04:59:08";"2022-09-12 06:13:58"
1628;2539;"2022-08-18";"Curbside Pickup";"5794146722";"completed";"2021-07-03 16:24:18";"2022-06-01 16:40:43"
1629;1988;"2022-06-03";"Same-Day Delivery";"2508165595";"completed";"2021-06-25 19:54:01";"2022-09-20 07:11:18"
1630;2049;"2022-03-20";"Free Shipping";"2272634031";"cancelled";"2021-12-09 08:37:57";"2022-11-03 15:06:10"
1631;980;"2022-09-13";"Standard Shipping";"7691329865";"cancelled";"2021-08-16 22:52:57";"2022-12-30 14:10:51"
1632;2368;"2022-09-02";"In-Store Pickup";"5581382411";"on hold";"2021-01-10 12:53:08";"2022-09-19 08:33:40"
1633;1293;"2022-01-05";"Same-Day Delivery";"9318928429";"pending";"2021-07-09 21:18:40";"2022-06-03 05:32:12"
1634;488;"2022-03-12";"Express Shipping";"7288446453";"active";"2021-08-07 09:53:39";"2022-02-28 13:42:26"
1635;691;"2022-09-15";"International Shipping";"1720961877";"on hold";"2021-10-19 06:03:55";"2022-01-16 21:20:35"
1636;2677;"2022-12-11";"In-Store Pickup";"5410730115";"pending";"2021-10-31 10:43:23";"2022-02-07 23:32:41"
1637;1198;"2022-09-21";"International Shipping";"4801005342";"cancelled";"2021-05-13 09:42:09";"2022-10-19 22:25:47"
1638;2501;"2022-08-19";"Free Shipping";"4710957729";"pending";"2021-07-20 11:30:18";"2022-12-18 00:17:48"
1639;72;"2022-08-22";"Next Day Delivery";"2502335283";"active";"2021-09-20 11:11:03";"2022-11-08 06:55:59"
1640;640;"2022-07-23";"Curbside Pickup";"3857410096";"completed";"2021-12-02 11:59:17";"2022-07-15 05:35:09"
1641;1955;"2022-08-04";"Curbside Pickup";"5296718234";"completed";"2021-03-14 15:26:17";"2022-12-06 05:11:15"
1642;219;"2022-11-18";"Standard Shipping";"7688950534";"pending";"2021-03-31 00:35:19";"2022-12-08 12:12:36"
1643;944;"2022-02-01";"Curbside Pickup";"7515898633";"cancelled";"2021-11-03 23:22:09";"2022-06-07 00:12:12"
1644;1299;"2022-01-19";"Curbside Pickup";"3159604099";"on hold";"2021-11-17 02:08:57";"2022-04-03 14:45:29"
1645;2019;"2022-01-28";"Free Shipping";"9241254074";"on hold";"2021-03-31 08:28:06";"2022-09-06 18:34:48"
1646;1422;"2022-07-15";"Standard Shipping";"8336789634";"active";"2021-11-27 15:30:46";"2022-05-08 23:59:28"
1647;632;"2022-10-05";"Free Shipping";"3960268760";"completed";"2021-05-22 17:18:48";"2022-10-17 09:02:14"
1648;2059;"2022-06-08";"Next Day Delivery";"6910485926";"pending";"2021-06-27 11:31:39";"2022-09-18 23:29:28"
1649;2141;"2022-06-27";"In-Store Pickup";"7603614281";"completed";"2021-12-12 12:22:50";"2022-03-03 20:21:22"
1650;2661;"2022-01-13";"Same-Day Delivery";"9845921876";"cancelled";"2021-11-14 17:58:50";"2022-07-12 18:27:55"
1651;1460;"2022-04-26";"Free Shipping";"1979669389";"cancelled";"2021-11-01 11:50:34";"2022-06-03 20:26:28"
1652;29;"2022-08-29";"Express Shipping";"3916836688";"pending";"2021-01-10 08:51:58";"2022-05-15 04:31:14"
1653;914;"2022-06-23";"Curbside Pickup";"8252436424";"on hold";"2021-11-17 03:36:07";"2022-10-15 20:07:18"
1654;912;"2022-07-22";"Free Shipping";"4793076163";"pending";"2021-04-21 23:06:48";"2022-07-26 06:26:09"
1655;2590;"2022-04-09";"International Shipping";"1049685246";"active";"2021-02-11 04:53:22";"2022-09-26 12:32:38"
1656;1699;"2022-04-23";"Same-Day Delivery";"7304077860";"completed";"2021-06-26 19:38:50";"2022-02-15 23:44:18"
1657;2695;"2022-09-26";"Curbside Pickup";"8366395646";"cancelled";"2021-06-10 20:25:21";"2022-02-14 02:15:20"
1658;1950;"2022-02-05";"In-Store Pickup";"7761111750";"on hold";"2021-11-24 19:02:50";"2022-11-22 07:07:19"
1659;1004;"2022-03-08";"International Shipping";"5238211805";"pending";"2021-03-19 01:59:33";"2022-08-07 04:24:14"
1660;871;"2022-07-18";"Same-Day Delivery";"1472726354";"active";"2021-09-14 09:19:37";"2022-04-19 14:49:36"
1661;2993;"2022-02-10";"Curbside Pickup";"9837378734";"on hold";"2021-07-30 07:23:45";"2022-05-05 18:07:18"
1662;1137;"2022-03-12";"Priority Shipping";"2228795530";"active";"2021-06-25 18:45:33";"2022-04-27 07:52:01"
1663;1147;"2022-07-25";"In-Store Pickup";"5712896700";"active";"2021-02-19 11:51:42";"2022-02-17 11:06:30"
1664;601;"2022-04-25";"Free Shipping";"2114441736";"completed";"2021-10-27 08:13:19";"2022-03-05 00:58:06"
1665;2814;"2022-08-01";"Standard Shipping";"5683716043";"on hold";"2021-12-14 01:26:30";"2022-05-14 08:25:31"
1666;1788;"2022-06-18";"Standard Shipping";"3226201184";"pending";"2021-11-09 08:39:44";"2022-06-29 23:20:35"
1667;468;"2022-10-08";"Same-Day Delivery";"9493804454";"pending";"2021-09-01 03:59:17";"2022-04-22 07:00:30"
1668;2550;"2022-04-16";"Standard Shipping";"5204885502";"on hold";"2021-01-04 11:32:11";"2022-10-08 13:08:04"
1669;1725;"2022-06-17";"Next Day Delivery";"4874066184";"active";"2021-03-24 12:58:49";"2022-03-19 09:09:58"
1670;1053;"2022-11-11";"Same-Day Delivery";"7801695926";"on hold";"2021-01-18 20:16:04";"2022-09-27 17:05:40"
1671;2438;"2022-05-14";"Same-Day Delivery";"8509679104";"pending";"2021-06-15 01:01:03";"2022-04-14 20:13:20"
1672;2433;"2022-04-20";"2-Day Shipping";"1822005809";"active";"2021-04-12 22:45:21";"2022-08-27 04:42:32"
1673;2061;"2022-04-22";"2-Day Shipping";"9453141271";"completed";"2021-05-20 16:38:46";"2022-06-12 17:36:53"
1674;877;"2022-01-27";"In-Store Pickup";"3285187742";"on hold";"2021-08-24 13:15:27";"2022-03-20 20:10:19"
1675;1339;"2022-06-19";"Standard Shipping";"4955232684";"pending";"2021-11-13 16:08:03";"2022-03-30 17:15:30"
1676;463;"2022-05-11";"International Shipping";"6708584911";"active";"2021-12-03 20:46:19";"2022-01-06 04:20:00"
1677;2938;"2022-01-27";"Free Shipping";"7691220561";"active";"2021-12-13 19:23:01";"2022-06-07 02:12:33"
1678;911;"2022-09-27";"In-Store Pickup";"5622571281";"active";"2021-01-15 17:51:25";"2022-08-19 12:01:53"
1679;265;"2022-08-30";"Priority Shipping";"3267171498";"active";"2021-03-31 03:10:50";"2022-01-28 08:06:13"
1680;987;"2022-04-28";"International Shipping";"7358204722";"active";"2021-06-19 00:14:18";"2022-06-27 05:02:45"
1681;2761;"2022-10-21";"Free Shipping";"3443664536";"completed";"2021-12-18 14:23:30";"2022-04-30 03:00:29"
1682;995;"2022-06-24";"Free Shipping";"2364014228";"active";"2021-11-18 09:50:01";"2022-07-30 15:19:00"
1683;406;"2022-03-19";"Next Day Delivery";"7384516086";"pending";"2021-05-17 13:54:11";"2022-11-04 13:08:31"
1684;2253;"2022-05-12";"International Shipping";"2342785547";"on hold";"2021-12-20 14:01:42";"2022-12-29 07:33:48"
1685;597;"2022-09-14";"Priority Shipping";"2316950691";"on hold";"2021-08-03 23:15:28";"2022-04-07 20:29:03"
1686;2758;"2022-04-19";"Express Shipping";"7033692511";"cancelled";"2021-10-01 01:05:37";"2022-11-26 13:35:10"
1687;1022;"2022-03-06";"Priority Shipping";"6884227008";"completed";"2021-05-23 17:07:46";"2022-04-17 06:05:46"
1688;2152;"2022-10-02";"Priority Shipping";"2493011746";"cancelled";"2021-11-23 22:57:44";"2022-06-16 15:20:17"
1689;55;"2022-02-18";"Standard Shipping";"1099320567";"active";"2021-02-13 18:32:43";"2022-11-27 01:29:52"
1690;2989;"2022-10-08";"Priority Shipping";"4078559564";"cancelled";"2021-12-16 10:59:39";"2022-01-20 00:33:30"
1691;596;"2022-06-22";"Standard Shipping";"2921716308";"completed";"2021-04-09 21:18:12";"2022-03-30 20:35:32"
1692;1293;"2022-08-25";"2-Day Shipping";"1549059463";"pending";"2021-06-08 05:19:07";"2022-01-01 22:32:29"
1693;1838;"2022-04-11";"2-Day Shipping";"7188390633";"completed";"2021-08-31 16:24:11";"2022-05-26 16:22:09"
1694;1422;"2022-03-26";"International Shipping";"4716479953";"active";"2021-10-08 02:59:52";"2022-07-02 13:19:38"
1695;1273;"2022-07-02";"International Shipping";"2128221593";"pending";"2021-08-15 02:05:30";"2022-08-27 15:33:35"
1696;76;"2022-11-12";"Curbside Pickup";"1077746754";"pending";"2021-04-25 21:39:18";"2022-10-21 22:55:24"
1697;2033;"2022-05-16";"Same-Day Delivery";"2767642661";"active";"2021-06-26 07:28:23";"2022-05-23 06:57:28"
1698;248;"2022-06-13";"In-Store Pickup";"3730092149";"on hold";"2021-09-21 19:24:23";"2022-01-18 11:20:55"
1699;668;"2022-02-20";"Curbside Pickup";"3466055958";"on hold";"2021-07-13 17:08:04";"2022-10-03 18:53:49"
1700;2470;"2022-04-01";"International Shipping";"6494629807";"pending";"2021-05-10 22:23:37";"2022-02-04 13:47:28"
1701;76;"2022-09-18";"Priority Shipping";"8596364436";"on hold";"2021-06-17 19:24:58";"2022-03-23 03:51:18"
1702;1374;"2022-04-28";"Express Shipping";"2733985529";"cancelled";"2021-04-13 09:43:16";"2022-10-12 06:17:48"
1703;2464;"2022-04-12";"Priority Shipping";"3972516571";"active";"2021-02-20 15:50:05";"2022-04-09 08:26:07"
1704;975;"2022-06-30";"Same-Day Delivery";"4888445454";"active";"2021-06-16 13:25:37";"2022-12-04 20:06:25"
1705;2283;"2022-02-28";"Standard Shipping";"2981919850";"completed";"2021-12-15 09:16:58";"2022-05-10 04:13:53"
1706;633;"2022-11-15";"In-Store Pickup";"8888484121";"on hold";"2021-03-09 17:12:04";"2022-02-16 21:31:04"
1707;898;"2022-07-25";"Express Shipping";"7432967896";"cancelled";"2021-05-08 19:44:32";"2022-07-20 04:52:40"
1708;318;"2022-02-24";"Curbside Pickup";"4781377991";"completed";"2021-09-10 03:25:12";"2022-09-11 05:49:39"
1709;1211;"2022-10-15";"Same-Day Delivery";"3794571857";"active";"2021-08-25 17:19:16";"2022-11-22 23:30:28"
1710;1486;"2022-09-15";"Curbside Pickup";"9220115438";"active";"2021-11-30 08:00:51";"2022-07-22 12:40:44"
1711;2254;"2022-05-21";"Curbside Pickup";"9585680524";"active";"2021-03-25 09:40:14";"2022-11-22 21:30:58"
1712;1928;"2022-12-12";"In-Store Pickup";"6405944829";"completed";"2021-02-09 04:46:17";"2022-04-21 07:01:24"
1713;2752;"2022-01-22";"Curbside Pickup";"8333038378";"pending";"2021-11-12 00:24:02";"2022-06-14 16:50:07"
1714;975;"2022-05-17";"Free Shipping";"3390134541";"pending";"2021-02-08 11:55:11";"2022-04-02 03:34:57"
1715;879;"2022-05-19";"Curbside Pickup";"4313284596";"active";"2021-09-22 17:15:55";"2022-06-15 04:38:38"
1716;648;"2022-04-28";"Same-Day Delivery";"9411030663";"active";"2021-08-26 03:41:56";"2022-07-13 05:46:38"
1717;2918;"2022-01-30";"Curbside Pickup";"9777116256";"cancelled";"2021-05-09 02:43:56";"2022-12-20 09:30:47"
1718;1594;"2022-02-26";"In-Store Pickup";"5735960599";"pending";"2021-02-20 03:06:07";"2022-05-11 07:16:30"
1719;884;"2022-05-15";"Free Shipping";"4163165504";"cancelled";"2021-10-08 23:06:20";"2022-10-11 11:14:44"
1720;646;"2022-06-15";"Express Shipping";"1777495098";"on hold";"2021-07-20 01:17:23";"2022-12-15 03:12:03"
1721;1318;"2022-12-23";"Curbside Pickup";"3655735798";"active";"2021-02-08 12:16:39";"2022-12-13 17:01:04"
1722;1011;"2022-01-09";"Express Shipping";"6270519523";"active";"2021-03-10 11:19:12";"2022-10-27 21:38:02"
1723;217;"2022-10-20";"Standard Shipping";"3256375439";"completed";"2021-08-11 16:41:35";"2022-05-27 11:27:21"
1724;2756;"2022-07-30";"Same-Day Delivery";"8314205023";"active";"2021-12-02 08:24:20";"2022-05-22 21:38:02"
1725;1647;"2022-01-15";"Next Day Delivery";"2167079717";"cancelled";"2021-12-04 06:25:01";"2022-08-20 01:11:30"
1726;2958;"2022-06-10";"Express Shipping";"5552426254";"cancelled";"2021-04-28 07:47:19";"2022-05-03 07:08:09"
1727;1192;"2022-10-24";"Priority Shipping";"3859259073";"pending";"2021-11-09 21:19:14";"2022-10-20 07:02:31"
1728;2615;"2022-03-21";"International Shipping";"5433032511";"on hold";"2021-10-17 07:36:41";"2022-04-23 14:32:59"
1729;781;"2022-05-27";"2-Day Shipping";"5259124648";"active";"2021-02-11 05:45:27";"2022-01-04 15:43:15"
1730;483;"2022-02-09";"Free Shipping";"3324534190";"cancelled";"2021-07-17 17:45:08";"2022-08-11 00:33:58"
1731;529;"2022-10-04";"International Shipping";"1164511862";"cancelled";"2021-11-12 12:12:22";"2022-11-06 16:26:27"
1732;1647;"2022-07-22";"Free Shipping";"3610926308";"on hold";"2021-10-18 10:16:15";"2022-01-03 02:32:26"
1733;2093;"2022-02-10";"In-Store Pickup";"1179610199";"active";"2021-06-10 21:03:19";"2022-02-21 09:16:56"
1734;1750;"2022-12-23";"Express Shipping";"6681367904";"on hold";"2021-02-05 23:06:35";"2022-01-31 05:16:19"
1735;2596;"2022-08-31";"Express Shipping";"2633104254";"completed";"2021-05-10 01:57:46";"2022-10-22 07:34:45"
1736;649;"2022-12-17";"2-Day Shipping";"7094489334";"active";"2021-01-08 02:19:15";"2022-02-26 13:46:26"
1737;1832;"2022-06-04";"Priority Shipping";"5092475982";"cancelled";"2021-07-13 23:27:45";"2022-03-19 06:48:06"
1738;253;"2022-04-27";"Priority Shipping";"8869291534";"on hold";"2021-03-06 04:08:20";"2022-10-13 13:16:36"
1739;2448;"2022-12-18";"Same-Day Delivery";"9240497619";"on hold";"2021-01-14 08:32:06";"2022-07-23 00:57:52"
1740;2513;"2022-04-14";"2-Day Shipping";"7370126643";"on hold";"2021-06-12 19:21:37";"2022-04-25 21:19:50"
1741;178;"2022-11-18";"Same-Day Delivery";"5264595310";"on hold";"2021-01-09 06:23:42";"2022-11-09 21:13:13"
1742;1702;"2022-04-26";"Curbside Pickup";"2344591334";"pending";"2021-12-04 01:03:51";"2022-12-14 08:06:28"
1743;1132;"2022-05-23";"Express Shipping";"6340734547";"on hold";"2021-01-17 23:02:08";"2022-03-10 09:38:57"
1744;2241;"2022-02-25";"International Shipping";"9838531936";"pending";"2021-05-17 10:47:18";"2022-01-15 08:07:47"
1745;1937;"2022-12-13";"Standard Shipping";"1012413513";"cancelled";"2021-07-13 21:45:13";"2022-09-17 16:24:36"
1746;1828;"2022-07-14";"International Shipping";"8266273999";"pending";"2021-10-07 04:36:21";"2022-02-24 17:01:57"
1747;759;"2022-01-04";"Next Day Delivery";"5826153357";"on hold";"2021-02-28 07:35:43";"2022-07-16 18:09:32"
1748;1282;"2022-03-21";"Express Shipping";"3167081329";"active";"2021-03-05 02:09:17";"2022-04-15 05:26:10"
1749;16;"2022-02-21";"Free Shipping";"5721811470";"active";"2021-03-14 21:40:26";"2022-09-17 21:26:44"
1750;2034;"2022-08-19";"Same-Day Delivery";"8475197578";"active";"2021-05-21 10:49:41";"2022-07-14 07:30:25"
1751;1062;"2022-06-22";"Curbside Pickup";"3647696629";"pending";"2021-07-27 15:04:53";"2022-05-19 08:10:20"
1752;1618;"2022-12-01";"Next Day Delivery";"4028293381";"pending";"2021-08-06 14:13:38";"2022-02-02 07:46:45"
1753;2649;"2022-05-13";"International Shipping";"8730305952";"completed";"2021-05-21 20:46:25";"2022-04-21 06:24:31"
1754;1694;"2022-11-14";"Express Shipping";"6298785989";"pending";"2021-08-09 09:47:57";"2022-01-05 21:33:24"
1755;1867;"2022-02-18";"Standard Shipping";"3963633650";"active";"2021-04-01 23:00:11";"2022-06-29 22:39:36"
1756;2007;"2022-03-09";"Curbside Pickup";"5720285345";"pending";"2021-05-30 17:46:29";"2022-12-25 07:15:16"
1757;717;"2022-11-10";"International Shipping";"8310180795";"completed";"2021-06-06 20:42:43";"2022-04-09 18:59:35"
1758;1140;"2022-06-15";"In-Store Pickup";"5230105477";"completed";"2021-06-16 14:02:47";"2022-10-22 15:14:20"
1759;2066;"2022-07-19";"Same-Day Delivery";"5763942359";"on hold";"2021-08-26 12:19:48";"2022-01-19 02:38:07"
1760;1593;"2022-01-06";"Curbside Pickup";"9437822465";"cancelled";"2021-01-14 08:58:55";"2022-03-31 02:51:09"
1761;1718;"2022-06-21";"International Shipping";"7365456894";"on hold";"2021-09-01 18:36:14";"2022-05-22 04:09:03"
1762;1463;"2022-02-19";"Free Shipping";"4786002279";"pending";"2021-06-24 05:02:41";"2022-11-15 09:07:44"
1763;111;"2022-04-30";"Express Shipping";"8984878358";"completed";"2021-01-31 12:28:40";"2022-07-22 16:04:11"
1764;433;"2022-12-16";"Free Shipping";"1487371919";"cancelled";"2021-06-01 06:07:45";"2022-05-18 00:00:50"
1765;2960;"2022-07-17";"Standard Shipping";"4732866467";"active";"2021-10-23 08:20:50";"2022-07-28 21:49:55"
1766;371;"2022-03-19";"Curbside Pickup";"8863620785";"on hold";"2021-01-03 15:18:49";"2022-01-21 09:10:34"
1767;76;"2022-01-31";"Curbside Pickup";"8190908519";"completed";"2021-10-15 01:14:32";"2022-01-08 07:11:36"
1768;2119;"2022-02-02";"Free Shipping";"6623074557";"pending";"2021-02-26 08:20:02";"2022-10-29 10:05:48"
1769;2937;"2022-05-27";"Same-Day Delivery";"9655869182";"pending";"2021-07-25 15:40:32";"2022-02-24 03:41:01"
1770;2190;"2022-06-16";"Curbside Pickup";"8586972661";"on hold";"2021-12-03 19:14:37";"2022-10-07 23:45:16"
1771;1115;"2022-03-04";"Same-Day Delivery";"5006469619";"on hold";"2021-04-29 16:16:17";"2022-11-03 09:28:12"
1772;1031;"2022-05-08";"Same-Day Delivery";"6355930816";"pending";"2021-09-02 13:40:09";"2022-05-18 09:10:24"
1773;55;"2022-07-28";"Same-Day Delivery";"3698666944";"cancelled";"2021-08-04 11:36:22";"2022-01-21 18:25:47"
1774;1977;"2022-06-08";"2-Day Shipping";"3137245981";"completed";"2021-04-05 09:41:53";"2022-03-16 21:07:16"
1775;1016;"2022-11-01";"Priority Shipping";"7892013228";"on hold";"2021-11-04 01:10:37";"2022-07-27 20:35:42"
1776;2262;"2022-03-08";"2-Day Shipping";"5838444684";"on hold";"2021-02-22 12:11:02";"2022-07-19 04:25:06"
1777;1965;"2022-08-10";"Free Shipping";"1806829329";"active";"2021-09-04 04:16:24";"2022-04-23 09:56:50"
1778;2664;"2022-06-12";"In-Store Pickup";"7948743882";"cancelled";"2021-12-25 21:07:39";"2022-03-21 22:58:29"
1779;1740;"2022-02-15";"Free Shipping";"1757934411";"pending";"2021-04-27 10:01:48";"2022-02-12 22:29:31"
1780;1949;"2022-07-17";"Priority Shipping";"1831276510";"on hold";"2021-10-28 08:33:37";"2022-03-18 10:08:19"
1781;108;"2022-11-04";"Priority Shipping";"4130563530";"cancelled";"2021-11-03 18:40:47";"2022-03-18 16:39:18"
1782;1372;"2022-02-19";"Same-Day Delivery";"9842823704";"cancelled";"2021-09-07 04:12:09";"2022-06-11 11:39:56"
1783;356;"2022-05-07";"Standard Shipping";"8758048370";"cancelled";"2021-06-30 00:47:18";"2022-10-14 19:41:59"
1784;128;"2022-10-01";"Free Shipping";"4153040443";"pending";"2021-04-27 12:00:58";"2022-03-29 01:05:05"
1785;1549;"2022-03-06";"Free Shipping";"2629278098";"on hold";"2021-05-25 19:34:55";"2022-07-01 05:35:59"
1786;434;"2022-02-08";"Curbside Pickup";"2892935654";"on hold";"2021-11-08 13:24:07";"2022-10-04 03:07:16"
1787;916;"2022-05-29";"Next Day Delivery";"1527343454";"cancelled";"2021-06-23 20:19:38";"2022-03-04 21:30:20"
1788;445;"2022-09-04";"Priority Shipping";"9713533297";"cancelled";"2021-02-20 02:42:33";"2022-06-20 03:04:33"
1789;2386;"2022-06-04";"Priority Shipping";"2427575090";"cancelled";"2021-01-21 00:32:29";"2022-12-23 20:09:22"
1790;2519;"2022-05-07";"2-Day Shipping";"7541363589";"pending";"2021-04-22 16:38:34";"2022-01-07 14:13:29"
1791;2187;"2022-07-13";"Curbside Pickup";"2130346065";"cancelled";"2021-08-06 06:52:15";"2022-10-03 01:02:56"
1794;1113;"2022-08-06";"In-Store Pickup";"6693880211";"on hold";"2021-07-05 08:23:10";"2022-11-10 23:12:54"
1795;24;"2022-04-15";"Priority Shipping";"3886043583";"active";"2021-12-08 22:24:43";"2022-03-10 08:43:00"
1796;1561;"2022-01-07";"Free Shipping";"7462112293";"pending";"2021-12-30 06:57:32";"2022-06-10 16:44:38"
1797;109;"2022-10-05";"Next Day Delivery";"3755334250";"pending";"2021-06-13 06:10:15";"2022-12-10 02:13:29"
1798;29;"2022-06-26";"2-Day Shipping";"8975400682";"on hold";"2021-07-04 11:02:20";"2022-04-04 18:32:36"
1799;695;"2022-01-29";"Curbside Pickup";"7500624326";"completed";"2021-01-30 14:01:04";"2022-02-02 19:00:22"
1800;808;"2022-04-17";"Priority Shipping";"7366378786";"pending";"2021-11-19 22:38:32";"2022-01-18 10:36:33"
1801;1213;"2022-03-13";"Standard Shipping";"2657345730";"cancelled";"2021-10-14 18:23:51";"2022-01-23 22:30:13"
1802;899;"2022-12-05";"Free Shipping";"7317232652";"on hold";"2021-05-11 00:59:30";"2022-02-10 02:50:54"
1803;1187;"2022-03-22";"Next Day Delivery";"1776293340";"on hold";"2021-05-16 08:33:48";"2022-08-04 04:39:14"
1804;179;"2022-08-09";"International Shipping";"7006967572";"on hold";"2021-07-11 04:33:16";"2022-11-09 02:09:14"
1805;1985;"2022-10-26";"Priority Shipping";"2479313895";"active";"2021-12-15 08:40:26";"2022-06-01 19:00:44"
1806;2021;"2022-07-03";"2-Day Shipping";"2956908056";"completed";"2021-12-27 02:11:16";"2022-11-25 14:15:40"
1807;398;"2022-05-26";"Free Shipping";"6212143473";"cancelled";"2021-01-21 04:41:42";"2022-02-28 02:34:29"
1808;1087;"2022-06-05";"Curbside Pickup";"1720409851";"active";"2021-06-28 15:48:33";"2022-12-29 09:49:01"
1809;1201;"2022-05-16";"Standard Shipping";"3212659563";"completed";"2021-08-30 16:01:49";"2022-03-31 02:31:19"
1810;111;"2022-01-07";"Free Shipping";"8503238110";"completed";"2021-11-17 00:19:43";"2022-08-05 05:42:49"
1811;1065;"2022-11-21";"Next Day Delivery";"6368301837";"active";"2021-12-27 06:44:35";"2022-08-07 08:12:48"
