"review_id";"product_id";"user_id";"rating";"comment";"created_at";"updated_at"
643;204;248;4;"will definitely buy again";"2021-01-22 23:47:33";"2022-06-07 22:50:07"
644;453;955;3;"Best purchase ever";"2021-10-08 08:38:02";"2022-05-18 15:31:42"
645;202;754;4;"Impressed with the durability and design";"2021-02-02 23:43:50";"2022-05-08 05:29:00"
646;58;674;4;"Best purchase ever";"2021-01-01 06:06:52";"2022-05-13 19:21:35"
647;84;543;3;"Excellent customer service and product quality";"2021-11-27 14:03:33";"2022-10-06 23:14:41"
648;213;608;4;"Absolutely love this product";"2021-02-07 07:04:08";"2022-07-20 13:41:56"
649;203;431;4;"Incredible product";"2021-09-18 23:36:02";"2022-01-08 20:04:42"
650;489;79;5;"Top-notch quality";"2021-10-09 18:49:20";"2022-11-10 15:14:29"
651;436;499;4;"worth every penny";"2021-10-26 20:25:21";"2022-08-09 05:03:32"
652;425;118;3;"Excellent customer service and product quality";"2021-04-19 16:36:39";"2022-05-11 00:18:32"
653;454;6;5;"Top-notch quality";"2021-01-05 17:06:53";"2022-10-31 13:14:15"
654;464;942;4;"highly recommend!";"2021-06-16 10:29:40";"2022-10-27 10:49:27"
655;382;943;3;"will definitely buy again";"2021-11-01 15:59:14";"2022-03-24 12:47:22"
656;75;217;5;"Excellent customer service and product quality";"2021-10-19 22:55:54";"2022-06-19 09:01:52"
657;410;876;3;"exceeded my expectations";"2021-06-23 06:50:32";"2022-03-09 02:59:37"
658;193;705;4;"Fantastic product";"2021-05-21 03:40:04";"2022-11-01 12:37:40"
659;18;181;4;"it's a game-changer";"2021-07-08 02:38:01";"2022-07-03 09:51:01"
660;445;610;5;"it's a game-changer";"2021-08-01 07:42:42";"2022-07-27 14:34:35"
661;22;289;5;"it's a game-changer";"2021-06-25 03:24:11";"2022-04-27 17:50:00"
662;174;214;5;"Impressed with the durability and design";"2021-03-02 19:39:09";"2022-04-08 17:55:55"
663;480;295;4;"Couldn't be happier with my purchase";"2021-04-09 20:47:16";"2022-02-27 13:54:17"
664;199;214;4;"will definitely buy again";"2021-12-30 02:07:50";"2022-11-19 20:26:33"
665;62;657;4;"it's a game-changer";"2021-06-02 15:19:52";"2022-07-24 04:38:11"
666;487;450;5;"Amazing quality";"2021-05-22 00:44:54";"2022-04-28 19:17:35"
667;326;690;5;"Absolutely love this product";"2021-04-18 10:50:30";"2022-02-16 04:32:05"
668;388;199;5;"Incredible product";"2021-05-07 09:43:33";"2022-12-19 11:15:03"
669;403;975;4;"Incredible product";"2021-04-13 23:51:59";"2022-03-18 10:05:07"
670;214;491;5;"exceeded my expectations";"2021-01-31 02:37:22";"2022-05-23 04:07:31"
672;460;194;3;"exceeded my expectations";"2021-11-30 16:10:39";"2022-09-08 17:36:42"
673;321;28;3;"Fantastic product";"2021-11-22 00:13:12";"2022-05-17 09:27:12"
674;435;164;4;"worth every penny";"2021-02-18 20:28:03";"2022-08-27 05:02:56"
675;229;805;4;"Excellent customer service and product quality";"2021-04-26 01:45:03";"2022-10-08 13:57:58"
676;344;509;5;"great value for the price";"2021-04-11 04:10:32";"2022-11-20 10:49:13"
677;445;128;3;"exceeded my expectations";"2021-12-28 01:02:15";"2022-07-08 05:34:03"
678;227;312;4;"Highly satisfied with the performance and features";"2021-10-14 16:04:23";"2022-11-19 14:23:13"
679;328;245;4;"Absolutely love this product";"2021-08-31 00:12:30";"2022-05-25 21:16:31"
680;64;249;3;"highly recommend!";"2021-12-12 11:29:05";"2022-04-29 18:28:54"
681;146;447;5;"Impressed with the durability and design";"2021-09-20 04:02:56";"2022-01-05 23:47:42"
682;303;602;4;"it's a game-changer";"2021-07-06 02:32:57";"2022-12-29 19:04:49"
683;39;168;3;"Absolutely love this product";"2021-03-22 14:59:46";"2022-12-03 22:36:04"
684;132;941;4;"Highly satisfied with the performance and features";"2021-09-28 10:15:41";"2022-02-16 18:58:20"
685;161;720;5;"Incredible product";"2021-02-09 04:34:48";"2022-02-07 12:05:50"
686;316;732;5;"Excellent customer service and product quality";"2021-08-31 13:32:22";"2022-10-23 09:38:12"
687;497;150;3;"Couldn't be happier with my purchase";"2021-09-27 19:24:34";"2022-09-14 02:31:45"
688;141;529;5;"worth every penny";"2021-02-23 14:34:34";"2022-09-14 02:12:18"
689;475;817;3;"great value for the price";"2021-10-24 14:14:52";"2022-03-03 23:02:40"
690;211;177;3;"exceeded my expectations";"2021-01-01 21:56:30";"2022-09-23 15:45:55"
692;93;239;4;"Impressed with the durability and design";"2021-09-26 04:59:56";"2022-05-18 08:46:17"
693;179;24;3;"Amazing quality";"2021-02-25 09:40:38";"2022-12-01 00:08:07"
694;330;132;5;"highly recommend!";"2021-07-11 08:43:38";"2022-04-24 03:49:03"
695;435;465;4;"will definitely buy again";"2021-07-12 01:26:15";"2022-11-03 20:34:49"
696;371;296;5;"Fantastic product";"2021-09-17 21:03:09";"2022-01-29 14:18:53"
697;364;66;5;"Fantastic product";"2021-12-12 11:31:06";"2022-08-05 04:29:10"
699;408;64;4;"it's a game-changer";"2021-12-10 15:42:05";"2022-04-22 15:24:10"
700;184;877;5;"worth every penny";"2021-07-10 05:01:35";"2022-04-28 09:04:38"
701;36;192;5;"Couldn't be happier with my purchase";"2021-05-26 00:07:20";"2022-07-21 18:19:06"
702;377;360;4;"it's a game-changer";"2021-12-23 01:49:48";"2022-12-18 12:21:56"
703;290;142;3;"Impressed with the durability and design";"2021-08-18 23:11:10";"2022-08-06 17:39:17"
704;383;854;5;"Excellent customer service and product quality";"2021-11-24 16:29:15";"2022-03-01 07:08:46"
705;249;468;5;"great value for the price";"2021-02-23 00:38:16";"2022-04-18 07:35:34"
706;75;783;3;"Fantastic product";"2021-06-17 22:32:00";"2022-09-26 00:10:35"
707;269;236;3;"highly recommend!";"2021-07-14 10:26:38";"2022-05-28 19:27:05"
708;241;34;3;"Absolutely love this product";"2021-08-31 04:58:57";"2022-10-17 15:03:36"
709;148;111;3;"Best purchase ever";"2021-09-08 20:59:00";"2022-02-08 12:05:28"
710;29;751;4;"Best purchase ever";"2021-06-17 07:23:23";"2022-12-05 19:34:08"
711;200;686;4;"highly recommend!";"2021-05-15 07:52:32";"2022-12-01 19:41:38"
712;40;153;5;"Highly satisfied with the performance and features";"2021-01-08 11:46:37";"2022-01-29 06:12:48"
713;495;649;5;"great value for the price";"2021-08-10 04:42:41";"2022-05-17 16:21:12"
714;334;913;5;"exceeded my expectations";"2021-06-12 15:06:22";"2022-10-26 18:10:41"
715;385;549;3;"it's a game-changer";"2021-07-10 20:36:40";"2022-07-06 09:44:49"
716;61;323;5;"Highly satisfied with the performance and features";"2021-08-01 09:49:44";"2022-03-15 19:18:30"
718;133;665;5;"Fantastic product";"2021-12-19 10:37:21";"2022-07-31 15:45:43"
719;363;406;4;"it's a game-changer";"2021-07-25 19:52:31";"2022-11-24 18:51:57"
720;359;411;5;"Excellent customer service and product quality";"2021-12-18 21:45:05";"2022-02-08 05:58:39"
721;157;137;4;"Excellent customer service and product quality";"2021-09-14 20:16:45";"2022-09-17 04:26:56"
722;104;138;5;"great value for the price";"2021-06-08 17:15:01";"2022-09-21 04:51:23"
723;59;641;3;"Absolutely love this product";"2021-11-03 09:03:58";"2022-06-12 22:21:04"
725;26;720;5;"highly recommend!";"2021-01-26 17:22:48";"2022-03-19 13:04:16"
726;222;184;3;"it's a game-changer";"2021-01-08 21:09:27";"2022-04-11 12:08:42"
727;268;747;5;"Excellent customer service and product quality";"2021-08-28 10:17:42";"2022-12-22 05:23:50"
728;105;815;5;"great value for the price";"2021-12-20 05:04:43";"2022-07-02 03:21:20"
729;389;838;4;"Couldn't be happier with my purchase";"2021-05-12 15:08:27";"2022-05-11 16:13:58"
730;285;703;5;"will definitely buy again";"2021-08-19 10:57:05";"2022-12-05 07:04:57"
731;227;343;4;"Best purchase ever";"2021-02-20 11:54:22";"2022-05-24 18:47:16"
732;425;589;5;"exceeded my expectations";"2021-11-28 16:21:21";"2022-01-14 11:30:59"
733;188;995;5;"Best purchase ever";"2021-08-02 13:00:33";"2022-01-21 13:07:10"
735;304;576;4;"Incredible product";"2021-01-01 02:32:23";"2022-03-20 00:07:15"
736;328;146;5;"Best purchase ever";"2021-10-31 17:07:31";"2022-07-29 16:45:26"
737;192;153;5;"Highly satisfied with the performance and features";"2021-12-02 17:56:16";"2022-12-16 02:57:26"
738;60;365;4;"Incredible product";"2021-06-06 14:07:17";"2022-10-05 18:52:30"
739;144;292;4;"Highly satisfied with the performance and features";"2021-05-22 00:24:03";"2022-02-03 09:11:41"
740;50;466;5;"Impressed with the durability and design";"2021-11-15 11:18:49";"2022-08-13 19:53:08"
741;271;887;4;"Excellent customer service and product quality";"2021-06-30 10:46:13";"2022-04-07 00:11:53"
742;499;436;4;"Excellent customer service and product quality";"2021-07-20 00:52:51";"2022-06-01 22:24:59"
744;232;629;5;"Highly satisfied with the performance and features";"2021-10-17 03:05:32";"2022-12-04 22:39:46"
745;199;217;4;"Fantastic product";"2021-01-04 19:42:41";"2022-10-30 00:00:40"
746;195;971;4;"Couldn't be happier with my purchase";"2021-03-18 23:34:32";"2022-09-10 07:06:21"
747;451;157;5;"Absolutely love this product";"2021-01-05 22:21:03";"2022-12-08 10:02:17"
749;17;467;5;"Best purchase ever";"2021-10-16 08:35:54";"2022-03-18 07:38:04"
750;399;655;3;"it's a game-changer";"2021-02-25 10:39:39";"2022-03-19 22:00:45"
751;393;591;5;"Impressed with the durability and design";"2021-10-15 02:30:32";"2022-03-01 02:21:46"
752;81;962;3;"Couldn't be happier with my purchase";"2021-10-19 01:55:02";"2022-01-19 11:16:12"
753;86;786;4;"Impressed with the durability and design";"2021-08-13 00:24:13";"2022-04-17 07:23:47"
754;198;258;4;"Highly satisfied with the performance and features";"2021-08-13 12:12:23";"2022-06-19 10:30:02"
755;406;226;5;"Top-notch quality";"2021-01-25 09:04:47";"2022-12-01 13:53:01"
756;207;977;4;"great value for the price";"2021-10-27 07:24:48";"2022-05-18 14:12:02"
757;465;463;4;"Couldn't be happier with my purchase";"2021-01-31 16:54:58";"2022-02-23 15:17:45"
758;234;321;4;"Couldn't be happier with my purchase";"2021-11-19 08:36:24";"2022-06-25 08:52:00"
759;403;105;3;"Impressed with the durability and design";"2021-01-18 00:05:17";"2022-01-16 08:28:05"
760;253;391;3;"worth every penny";"2021-12-19 18:56:39";"2022-07-11 13:04:46"
761;120;989;4;"highly recommend!";"2021-03-19 07:29:29";"2022-04-23 19:15:59"
762;447;483;5;"highly recommend!";"2021-01-05 22:24:15";"2022-08-29 01:35:33"
764;338;615;4;"highly recommend!";"2021-12-25 04:00:09";"2022-06-30 18:44:10"
765;263;417;4;"will definitely buy again";"2021-01-08 23:49:55";"2022-04-04 17:53:47"
766;461;616;4;"Best purchase ever";"2021-09-05 02:14:33";"2022-11-16 00:52:56"
767;49;516;4;"great value for the price";"2021-06-04 23:25:34";"2022-07-24 22:55:00"
768;195;639;3;"highly recommend!";"2021-08-28 16:44:16";"2022-05-05 22:41:21"
769;378;939;5;"Impressed with the durability and design";"2021-06-01 19:24:40";"2022-09-23 13:56:38"
770;409;802;3;"Highly satisfied with the performance and features";"2021-01-10 02:25:05";"2022-06-18 18:23:18"
771;160;411;5;"Absolutely love this product";"2021-04-04 10:46:49";"2022-10-07 01:22:43"
773;163;450;3;"will definitely buy again";"2021-11-22 08:55:44";"2022-07-28 06:47:21"
774;93;447;3;"Best purchase ever";"2021-08-28 23:20:22";"2022-11-03 18:24:42"
775;374;956;4;"exceeded my expectations";"2021-03-25 05:04:11";"2022-06-07 21:06:01"
776;118;852;3;"Absolutely love this product";"2021-05-13 00:36:26";"2022-12-10 00:30:07"
777;358;77;4;"Amazing quality";"2021-07-22 04:03:34";"2022-02-27 07:39:07"
779;321;330;4;"Highly satisfied with the performance and features";"2021-11-30 13:49:18";"2022-08-07 03:32:22"
780;229;292;4;"Amazing quality";"2021-08-21 23:57:28";"2022-06-29 18:39:14"
781;63;659;3;"Impressed with the durability and design";"2021-04-06 22:31:17";"2022-10-13 00:32:32"
782;245;752;5;"highly recommend!";"2021-09-24 19:52:53";"2022-12-27 17:14:52"
783;199;4;4;"great value for the price";"2021-12-20 11:03:24";"2022-01-12 18:41:12"
784;476;900;4;"Fantastic product";"2021-02-08 05:48:33";"2022-10-01 11:04:08"
785;288;431;4;"will definitely buy again";"2021-03-23 12:16:59";"2022-11-18 13:16:00"
786;141;564;4;"highly recommend!";"2021-06-26 12:06:37";"2022-07-19 19:25:38"
787;394;635;4;"Couldn't be happier with my purchase";"2021-06-26 13:51:33";"2022-07-05 12:41:05"
788;231;777;4;"Highly satisfied with the performance and features";"2021-09-13 10:18:09";"2022-06-01 09:23:56"
789;114;798;4;"Top-notch quality";"2021-01-31 00:01:30";"2022-12-20 03:44:27"
791;112;277;3;"Highly satisfied with the performance and features";"2021-02-25 18:25:33";"2022-12-20 01:05:21"
792;274;782;5;"Absolutely love this product";"2021-12-19 07:54:59";"2022-12-03 20:35:25"
793;37;779;4;"Couldn't be happier with my purchase";"2021-05-12 17:48:20";"2022-04-10 04:01:23"
794;313;945;4;"Absolutely love this product";"2021-01-11 02:53:31";"2022-06-11 02:50:26"
795;208;855;5;"Excellent customer service and product quality";"2021-10-24 16:31:40";"2022-11-20 04:29:51"
796;92;454;4;"Couldn't be happier with my purchase";"2021-05-08 15:21:25";"2022-01-30 08:21:07"
797;199;147;3;"highly recommend!";"2021-03-15 19:38:51";"2022-01-29 22:38:23"
798;325;626;4;"Top-notch quality";"2021-01-30 18:42:50";"2022-01-27 03:36:00"
799;35;187;5;"it's a game-changer";"2021-12-25 15:26:48";"2022-04-22 07:44:39"
800;471;391;4;"Best purchase ever";"2021-05-10 09:18:52";"2022-03-30 23:09:46"
801;35;2;4;"highly recommend!";"2021-05-11 07:51:03";"2022-08-20 14:49:21"
802;428;658;3;"Fantastic product";"2021-12-11 08:04:55";"2022-04-13 05:30:22"
803;476;346;4;"it's a game-changer";"2021-10-04 09:11:42";"2022-12-05 17:00:50"
804;164;436;3;"it's a game-changer";"2021-12-19 08:03:32";"2022-03-29 05:10:41"
805;399;368;5;"Top-notch quality";"2021-07-06 06:56:12";"2022-02-17 06:38:36"
806;55;204;3;"Best purchase ever";"2021-05-21 16:59:43";"2022-08-24 03:06:13"
807;470;297;5;"Amazing quality";"2021-02-02 20:16:26";"2022-08-18 13:19:56"
808;331;22;3;"it's a game-changer";"2021-01-04 16:58:06";"2022-02-06 14:54:43"
809;245;910;4;"worth every penny";"2021-12-28 06:06:01";"2022-06-06 16:50:44"
810;475;404;4;"worth every penny";"2021-10-17 11:26:31";"2022-04-06 22:22:40"
811;2;748;5;"Absolutely love this product";"2021-09-13 23:12:55";"2022-11-03 14:25:59"
812;302;98;3;"exceeded my expectations";"2021-09-13 12:56:49";"2022-10-14 06:01:16"
813;238;924;3;"Impressed with the durability and design";"2021-03-20 23:17:05";"2022-06-19 20:31:41"
814;352;611;4;"Incredible product";"2021-09-10 14:56:28";"2022-01-05 16:21:56"
815;237;481;5;"Couldn't be happier with my purchase";"2021-05-10 03:49:02";"2022-03-26 03:08:04"
816;241;730;5;"will definitely buy again";"2021-02-01 04:36:56";"2022-01-08 05:44:31"
817;411;589;5;"Amazing quality";"2021-11-18 00:00:07";"2022-05-17 16:33:02"
818;484;695;5;"Best purchase ever";"2021-02-24 22:12:22";"2022-05-17 16:24:01"
819;388;824;4;"great value for the price";"2021-11-25 03:11:18";"2022-11-17 17:41:56"
820;27;774;3;"exceeded my expectations";"2021-10-08 08:26:57";"2022-12-19 23:45:09"
821;4;144;3;"Couldn't be happier with my purchase";"2021-06-19 10:49:31";"2022-01-18 23:20:54"
822;467;372;3;"exceeded my expectations";"2021-11-23 11:48:32";"2022-04-11 18:27:35"
823;500;401;4;"exceeded my expectations";"2021-02-12 11:57:19";"2022-10-19 10:48:36"
824;67;329;5;"Top-notch quality";"2021-02-13 06:27:42";"2022-06-08 21:18:58"
825;356;223;4;"Couldn't be happier with my purchase";"2021-11-19 11:11:40";"2022-03-29 21:04:47"
826;40;314;4;"worth every penny";"2021-04-18 06:59:06";"2022-09-25 00:02:42"
828;309;935;3;"Impressed with the durability and design";"2021-06-27 08:36:41";"2022-12-05 13:54:32"
829;268;276;5;"highly recommend!";"2021-03-03 12:44:54";"2022-10-05 06:04:17"
830;262;224;3;"Fantastic product";"2021-06-21 04:58:51";"2022-11-21 01:59:26"
831;115;630;5;"Best purchase ever";"2021-05-05 10:57:37";"2022-05-20 08:20:13"
832;156;498;3;"Couldn't be happier with my purchase";"2021-08-18 15:08:41";"2022-12-05 09:25:44"
833;142;331;5;"Fantastic product";"2021-02-24 14:50:21";"2022-10-07 18:21:14"
834;201;288;3;"Incredible product";"2021-12-17 11:43:36";"2022-10-06 11:37:06"
835;339;897;3;"Fantastic product";"2021-01-04 14:09:45";"2022-07-28 13:57:19"
836;204;979;3;"Impressed with the durability and design";"2021-10-19 11:22:50";"2022-07-23 12:26:45"
837;215;204;4;"Best purchase ever";"2021-06-25 06:52:10";"2022-06-16 00:23:11"
838;162;901;5;"Amazing quality";"2021-02-21 09:13:44";"2022-10-23 23:33:16"
839;288;434;5;"Fantastic product";"2021-12-12 14:48:04";"2022-10-10 17:44:31"
840;67;875;4;"Absolutely love this product";"2021-07-28 17:28:46";"2022-03-25 00:06:28"
841;71;318;5;"Best purchase ever";"2021-02-20 03:53:28";"2022-04-24 19:38:55"
842;371;643;4;"Excellent customer service and product quality";"2021-11-03 20:29:56";"2022-02-09 18:10:52"
843;139;687;5;"Incredible product";"2021-06-11 01:38:32";"2022-06-15 09:47:31"
845;106;826;4;"Excellent customer service and product quality";"2021-01-23 23:45:54";"2022-07-20 23:52:12"
846;337;482;4;"Couldn't be happier with my purchase";"2021-12-03 04:21:18";"2022-11-10 14:21:15"
847;314;53;5;"Fantastic product";"2021-09-17 07:56:48";"2022-11-12 12:27:07"
848;318;6;3;"Fantastic product";"2021-01-21 23:42:05";"2022-07-22 00:26:11"
849;19;169;5;"Highly satisfied with the performance and features";"2021-04-14 21:31:29";"2022-03-06 11:54:14"
850;290;710;5;"Couldn't be happier with my purchase";"2021-09-11 23:58:28";"2022-01-07 12:57:32"
851;161;737;5;"it's a game-changer";"2021-05-08 01:46:07";"2022-03-22 06:22:22"
852;431;348;5;"Top-notch quality";"2021-08-02 09:03:14";"2022-06-10 16:00:14"
853;251;610;3;"Excellent customer service and product quality";"2021-05-21 18:43:03";"2022-07-09 16:08:44"
854;325;599;5;"Fantastic product";"2021-08-14 08:35:13";"2022-04-10 20:48:27"
855;384;994;4;"will definitely buy again";"2021-04-24 18:20:48";"2022-01-09 21:58:43"
856;455;47;3;"exceeded my expectations";"2021-03-03 09:29:29";"2022-05-29 02:42:19"
857;495;449;4;"Top-notch quality";"2021-02-20 03:56:13";"2022-08-17 07:01:24"
858;145;876;3;"exceeded my expectations";"2021-11-26 12:04:02";"2022-03-23 19:59:54"
859;392;180;3;"Excellent customer service and product quality";"2021-07-31 03:21:20";"2022-06-26 06:46:09"
860;48;112;5;"Fantastic product";"2021-06-14 20:30:25";"2022-04-07 07:44:36"
861;264;246;5;"exceeded my expectations";"2021-02-13 16:02:18";"2022-02-14 06:41:06"
862;44;41;5;"Highly satisfied with the performance and features";"2021-08-03 10:32:44";"2022-07-11 08:24:46"
863;371;445;5;"Top-notch quality";"2021-03-30 15:03:30";"2022-06-08 08:49:21"
864;162;882;4;"Excellent customer service and product quality";"2021-10-27 11:22:32";"2022-01-05 08:56:52"
865;330;920;5;"Impressed with the durability and design";"2021-05-21 01:40:35";"2022-01-20 02:22:26"
866;121;361;4;"Absolutely love this product";"2021-03-20 19:42:28";"2022-02-20 07:37:42"
867;419;99;3;"will definitely buy again";"2021-05-09 06:04:34";"2022-10-10 00:31:13"
868;86;649;5;"Amazing quality";"2021-02-01 20:31:24";"2022-01-15 16:51:48"
869;119;580;4;"great value for the price";"2021-08-30 11:01:31";"2022-06-06 03:20:49"
870;407;936;5;"Incredible product";"2021-08-07 03:24:24";"2022-09-03 20:30:49"
871;411;558;5;"it's a game-changer";"2021-08-11 02:37:26";"2022-05-07 14:38:33"
872;67;932;3;"Amazing quality";"2021-04-29 00:28:43";"2022-05-22 03:31:42"
873;155;858;3;"Excellent customer service and product quality";"2021-12-19 19:54:12";"2022-02-10 03:48:25"
874;460;470;3;"Amazing quality";"2021-07-09 01:17:54";"2022-04-24 12:41:14"
875;89;642;4;"Couldn't be happier with my purchase";"2021-11-05 04:58:26";"2022-03-18 04:21:31"
876;198;500;3;"Amazing quality";"2021-07-28 01:50:13";"2022-03-06 21:45:44"
878;348;527;3;"Impressed with the durability and design";"2021-04-28 08:45:46";"2022-03-25 17:32:14"
880;403;759;5;"Impressed with the durability and design";"2021-12-09 12:34:26";"2022-01-14 06:09:02"
881;192;9;4;"great value for the price";"2021-09-23 01:56:25";"2022-02-09 10:57:32"
882;445;419;3;"highly recommend!";"2021-04-23 00:26:27";"2022-05-07 16:47:27"
883;156;757;3;"Best purchase ever";"2021-03-10 15:25:29";"2022-12-25 07:02:20"
885;94;886;5;"Couldn't be happier with my purchase";"2021-04-09 03:58:36";"2022-03-05 05:00:42"
886;185;972;5;"Top-notch quality";"2021-10-18 12:52:38";"2022-08-29 17:59:51"
887;454;602;5;"Fantastic product";"2021-11-01 02:28:22";"2022-06-19 09:49:03"
888;485;647;3;"great value for the price";"2021-02-03 14:38:06";"2022-08-13 11:27:41"
889;350;366;5;"great value for the price";"2021-02-06 13:57:24";"2022-12-27 05:54:49"
890;157;927;5;"Highly satisfied with the performance and features";"2021-02-22 03:49:26";"2022-12-28 02:58:06"
892;52;351;4;"will definitely buy again";"2021-05-29 11:33:36";"2022-02-06 16:30:50"
893;489;900;5;"Couldn't be happier with my purchase";"2021-06-21 02:13:51";"2022-08-12 12:21:56"
894;178;365;5;"Excellent customer service and product quality";"2021-07-10 05:04:53";"2022-01-30 22:07:46"
895;425;942;3;"worth every penny";"2021-03-16 22:02:03";"2022-02-08 17:49:37"
897;171;111;4;"exceeded my expectations";"2021-09-04 00:12:48";"2022-05-24 17:59:44"
898;415;623;4;"will definitely buy again";"2021-12-22 04:43:29";"2022-08-16 03:05:14"
899;373;967;4;"Incredible product";"2021-04-25 23:05:43";"2022-02-04 05:02:12"
900;323;488;4;"Couldn't be happier with my purchase";"2021-03-19 10:55:00";"2022-11-04 04:12:30"
901;344;232;4;"Highly satisfied with the performance and features";"2021-03-16 10:04:45";"2022-12-04 20:44:17"
902;179;11;4;"Excellent customer service and product quality";"2021-07-10 21:00:14";"2022-05-26 23:46:21"
903;273;912;4;"Excellent customer service and product quality";"2021-11-09 16:12:24";"2022-11-14 18:46:45"
904;261;19;5;"highly recommend!";"2021-02-16 14:33:58";"2022-07-31 00:10:13"
905;104;105;5;"Amazing quality";"2021-06-14 07:50:12";"2022-10-29 06:28:55"
906;310;604;5;"Top-notch quality";"2021-11-27 03:34:43";"2022-11-23 07:18:53"
907;77;774;4;"Excellent customer service and product quality";"2021-03-09 19:36:25";"2022-10-08 19:50:45"
908;13;87;3;"highly recommend!";"2021-05-24 06:18:48";"2022-09-05 05:06:55"
909;471;829;5;"Incredible product";"2021-03-10 11:25:27";"2022-05-28 14:52:22"
910;206;531;3;"great value for the price";"2021-07-12 13:12:15";"2022-02-05 00:37:35"
911;2;5;3;"Impressed with the durability and design";"2021-01-28 19:19:49";"2022-10-02 19:11:40"
912;464;657;5;"worth every penny";"2021-05-12 09:30:02";"2022-05-21 15:56:18"
913;44;290;5;"Absolutely love this product";"2021-11-16 17:24:55";"2022-01-01 07:36:51"
914;254;165;5;"Excellent customer service and product quality";"2021-12-16 19:16:22";"2022-02-17 22:17:17"
915;443;917;3;"Highly satisfied with the performance and features";"2021-10-31 22:45:05";"2022-06-04 11:56:59"
916;234;942;5;"Incredible product";"2021-09-27 17:09:56";"2022-01-21 13:26:52"
917;356;142;5;"Couldn't be happier with my purchase";"2021-01-13 17:20:34";"2022-03-14 09:07:56"
918;112;502;5;"great value for the price";"2021-12-25 17:30:56";"2022-03-16 16:03:23"
919;263;586;3;"Top-notch quality";"2021-08-25 03:38:21";"2022-03-15 00:14:20"
920;473;288;4;"Couldn't be happier with my purchase";"2021-04-13 02:46:55";"2022-08-14 13:44:33"
921;286;317;3;"will definitely buy again";"2021-12-09 13:44:26";"2022-02-11 17:33:15"
922;497;541;5;"Highly satisfied with the performance and features";"2021-09-30 16:27:17";"2022-03-22 11:23:41"
923;394;819;3;"Fantastic product";"2021-07-29 21:05:49";"2022-09-02 22:58:53"
924;47;412;4;"Couldn't be happier with my purchase";"2021-07-03 05:44:37";"2022-01-21 01:00:15"
925;21;677;4;"Amazing quality";"2021-04-06 16:49:57";"2022-01-17 20:42:13"
926;479;850;5;"Top-notch quality";"2021-04-01 03:35:17";"2022-09-12 09:29:13"
927;354;686;5;"Best purchase ever";"2021-05-03 15:22:27";"2022-08-03 15:41:36"
928;400;376;5;"great value for the price";"2021-12-24 03:34:47";"2022-11-28 00:48:25"
929;303;535;4;"exceeded my expectations";"2021-09-15 13:01:38";"2022-03-11 14:13:06"
931;416;413;5;"Highly satisfied with the performance and features";"2021-01-06 12:22:29";"2022-10-15 19:13:44"
932;281;592;3;"great value for the price";"2021-01-07 20:47:22";"2022-08-01 11:35:41"
933;98;35;5;"highly recommend!";"2021-04-13 12:52:02";"2022-12-07 20:58:09"
934;389;123;4;"Incredible product";"2021-01-14 13:00:36";"2022-01-29 19:56:30"
935;42;598;5;"it's a game-changer";"2021-02-08 07:50:56";"2022-12-25 15:23:20"
937;47;176;4;"great value for the price";"2021-03-09 11:14:43";"2022-07-07 04:29:07"
938;328;357;4;"it's a game-changer";"2021-11-07 10:36:33";"2022-10-18 15:44:00"
939;173;447;4;"Highly satisfied with the performance and features";"2021-08-09 18:15:22";"2022-02-25 01:51:43"
940;388;317;3;"exceeded my expectations";"2021-06-15 12:45:16";"2022-03-23 20:16:08"
941;280;114;4;"Excellent customer service and product quality";"2021-10-31 17:17:43";"2022-02-07 09:58:49"
942;422;555;4;"exceeded my expectations";"2021-01-12 02:03:52";"2022-05-24 09:43:10"
943;253;368;4;"Impressed with the durability and design";"2021-11-05 07:21:30";"2022-10-05 17:45:51"
944;233;460;4;"highly recommend!";"2021-08-28 10:55:06";"2022-11-18 14:17:18"
947;106;315;5;"will definitely buy again";"2021-05-28 19:09:28";"2022-08-24 11:48:48"
948;148;289;5;"highly recommend!";"2021-08-16 05:49:44";"2022-09-25 12:00:14"
949;129;274;4;"worth every penny";"2021-06-16 21:34:39";"2022-01-10 19:24:49"
952;248;221;4;"Impressed with the durability and design";"2021-11-26 10:35:24";"2022-07-19 00:19:45"
953;222;784;3;"Fantastic product";"2021-12-21 11:53:32";"2022-11-15 13:02:01"
955;253;891;4;"Incredible product";"2021-11-04 04:23:35";"2022-07-30 10:56:14"
956;130;281;5;"Highly satisfied with the performance and features";"2021-12-11 00:33:01";"2022-02-18 11:27:18"
957;10;3;5;"Fantastic product";"2021-10-19 16:11:34";"2022-12-04 12:18:56"
958;143;845;5;"Fantastic product";"2021-05-18 04:39:49";"2022-11-21 11:51:44"
959;268;515;4;"Couldn't be happier with my purchase";"2021-10-25 07:07:06";"2022-06-16 02:15:40"
960;492;367;5;"Couldn't be happier with my purchase";"2021-12-28 10:51:13";"2022-03-07 17:46:48"
961;76;415;5;"highly recommend!";"2021-05-25 21:59:02";"2022-01-14 13:49:37"
962;165;119;4;"Amazing quality";"2021-11-25 09:23:53";"2022-01-13 21:06:11"
963;223;890;3;"worth every penny";"2021-12-02 04:08:36";"2022-08-14 01:35:30"
964;222;65;3;"highly recommend!";"2021-05-14 03:58:22";"2022-09-08 06:58:08"
